AREA,AREA_NAME,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,AREA_TYPE,NAICS,NAICS_TITLE,OWN_CODE,PCT_TOTAL,I_GROUP
41860,"San Francisco-Oakland-Hayward, CA",25-2057,"Special Education Teachers, Middle School",detailed,**,**,**,**,*,76600,3.3,*,*,*,*,*,58610,66220,75950,88340,98430,TRUE,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",25-2058,"Special Education Teachers, Secondary School",detailed,900,15.1,0.363,0.37,*,93110,3.9,*,*,*,*,*,61900,79810,93930,107210,126290,TRUE,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",25-2059,"Special Education Teachers, All Other",detailed,550,28.8,0.223,0.92,*,66210,9.8,*,*,*,*,*,40510,44480,50880,92110,102920,TRUE,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,1690,47,0.685,1.94,45.64,94920,11.1,29.84,35.35,42.56,48.89,75.68,62060,73520,88520,101690,157410,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",25-3021,Self-Enrichment Teachers,detailed,5420,11.5,2.19,1.27,25.83,53730,4,14.88,17.97,22.75,31.58,43.51,30960,37380,47320,65680,90500,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",25-3031,"Substitute Teachers, Short-Term",detailed,12860,11.7,5.203,1.3,20.64,42940,2.4,15.13,16.51,18.67,22.98,29.83,31460,34330,38840,47800,62060,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",25-3097,"Tutors and Teachers and Instructors, All Other",detailed,9580,9.9,3.876,1.78,*,50800,4.9,*,*,*,*,*,26020,32110,40090,64870,88340,TRUE,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",25-4011,Archivists,detailed,50,22.9,0.02,0.44,39.29,81730,4.8,24.1,29.63,37.62,46.19,54.02,50120,61620,78240,96080,112350,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",25-4012,Curators,detailed,290,16.5,0.119,1.36,39.25,81640,4.9,17.59,26.48,39.13,47.71,58.71,36590,55080,81390,99230,122110,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",25-4013,Museum Technicians and Conservators,detailed,520,15.3,0.209,2.32,27.69,57590,4.1,18.17,22.45,27.2,31.45,38,37790,46710,56570,65410,79050,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",25-4022,Librarians and Media Collections Specialists,detailed,1530,4.6,0.618,0.67,42.98,89390,3.6,28.66,34.16,41.12,49.4,61.76,59610,71060,85520,102760,128460,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",25-4031,Library Technicians,detailed,1270,8.4,0.514,0.85,28.36,58980,3.7,20.55,23.29,27.39,32.02,38.88,42750,48440,56970,66600,80860,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",25-9031,Instructional Coordinators,detailed,2330,14.8,0.943,0.78,37.06,77090,3.3,22.34,26.44,31.86,45.62,58.51,46460,55000,66270,94880,121710,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",25-9044,"Teaching Assistants, Postsecondary",detailed,1370,2.9,0.553,0.59,*,33880,4.3,*,*,*,*,*,26060,28170,32000,37150,45020,TRUE,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",25-9045,"Teaching Assistants, Except Postsecondary",detailed,17330,7.2,7.009,0.76,*,39730,1.7,*,*,*,*,*,27340,33010,39260,46730,51820,TRUE,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",25-9099,"Educational Instruction and Library Workers, All Other",detailed,4750,12.9,1.921,2.19,29.38,61100,3.6,16.18,21.09,28.35,36.45,45.06,33650,43870,58970,75820,93720,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,53790,4.4,21.758,1.58,36.71,76360,2.1,14.63,21.57,32.12,46.37,62.23,30420,44870,66810,96440,129440,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-1011,Art Directors,detailed,1850,7.9,0.748,2.56,65.37,135970,1.8,38.88,49.34,61.8,77.1,95.95,80870,102630,128550,160370,199580,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-1012,Craft Artists,detailed,**,**,**,**,28.59,59460,9.2,11.01,17.13,26.45,30.16,55.39,22900,35630,55010,62740,115200,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,110,18.4,0.046,0.55,41.34,85980,7.1,20.06,26.44,31.58,49.82,69.89,41730,55000,65690,103630,145360,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-1014,Special Effects Artists and Animators,detailed,2890,18.7,1.169,5.85,46.91,97570,2.8,27.17,34.02,43.97,56.26,70.61,56520,70750,91460,117030,146870,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-1019,"Artists and Related Workers, All Other",detailed,40,20.1,0.017,0.34,45.11,93840,6.1,31.49,35.53,42.56,52.52,64.15,65490,73890,88520,109250,133430,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-1021,Commercial and Industrial Designers,detailed,790,17.2,0.321,1.44,42.08,87530,3.8,26.15,32.51,39.18,50.73,62.51,54400,67620,81490,105520,130010,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-1022,Fashion Designers,detailed,510,22,0.208,1.38,42.98,89400,7.4,24.18,28.4,39.78,54.14,70.75,50290,59060,82750,112620,147150,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-1023,Floral Designers,detailed,990,19.6,0.401,1.41,19.19,39920,9.4,12.2,13.46,16.32,24.32,29.8,25370,28000,33950,50580,61990,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-1024,Graphic Designers,detailed,5560,6.7,2.247,1.53,37.07,77110,2.1,22.14,27.2,33.61,43.62,58,46060,56570,69900,90730,120650,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-1025,Interior Designers,detailed,2590,11.4,1.049,2.54,34.73,72240,3.2,21.73,26.97,33.26,40.71,50.78,45190,56100,69170,84670,105620,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-1026,Merchandise Displayers and Window Trimmers,detailed,4970,28.4,2.01,2.1,18.5,38480,6.4,11.65,12.94,16.7,22,29.75,24240,26920,34740,45770,61880,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-1027,Set and Exhibit Designers,detailed,250,10.8,0.101,1.23,29.1,60530,7.3,13.56,19.13,27.2,38.36,46.71,28200,39800,56570,79790,97160,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-1029,"Designers, All Other",detailed,480,15.4,0.193,2.67,44.14,91810,5.4,20.6,27.12,38,56.66,81.52,42840,56400,79040,117850,169560,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-2011,Actors,detailed,720,28.1,0.289,0.81,29.45,*,13.1,11.81,14.42,21.85,38.95,49.51,*,*,*,*,*,,TRUE,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-2012,Producers and Directors,detailed,3440,8.5,1.393,1.58,50.25,104520,2.7,24.38,32.36,42.65,60.13,90.02,50720,67300,88720,125070,187250,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-2022,Coaches and Scouts,detailed,5050,11.4,2.043,1.24,*,48900,3.5,*,*,*,*,*,26290,31130,44370,59870,73650,TRUE,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-2023,"Umpires, Referees, and Other Sports Officials",detailed,360,29.7,0.147,1.07,*,38360,3.2,*,*,*,*,*,24810,28080,35100,45350,55660,TRUE,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-2031,Dancers,detailed,610,48.9,0.246,3.72,22.36,*,22.9,13.72,15.61,17.15,18.69,43.62,*,*,*,*,*,,TRUE,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-2041,Music Directors and Composers,detailed,210,22.1,0.083,1.16,39.42,81990,15.4,16.37,23.39,28.22,47.39,79.14,34040,48650,58690,98560,164620,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-2042,Musicians and Singers,detailed,1030,13.6,0.415,1.48,49.7,*,8.8,18.06,27.54,47.9,62.56,80.82,*,*,*,*,*,,TRUE,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",detailed,190,26.2,0.076,0.7,18.74,*,5.9,11.45,12.12,17.25,22.14,29.53,*,*,*,*,*,,TRUE,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,360,12.8,0.145,0.73,61.5,127920,11.1,17.12,26.11,46.16,79.76,#,35620,54310,96010,165890,#,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-3023,"News Analysts, Reporters, and Journalists",detailed,940,18.5,0.379,1.26,38.98,81080,14.2,15.49,18.74,28,46.59,78.8,32210,38980,58240,96910,163910,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-3031,Public Relations Specialists,detailed,6460,9.1,2.612,1.57,40.63,84520,5,18.87,26.65,35.91,48.13,62.3,39250,55430,74690,100120,129580,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-3041,Editors,detailed,2500,10.6,1.011,1.55,41.6,86530,2.6,24.72,30.18,37.75,51.83,62.44,51430,62760,78530,107810,129880,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-3042,Technical Writers,detailed,1220,9.2,0.494,1.43,49.28,102500,1.8,27.85,36.95,48.91,59.99,73.32,57930,76850,101730,124780,152510,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-3043,Writers and Authors,detailed,1410,12.8,0.572,1.83,44.74,93060,3.5,26.15,31.71,42.6,55.27,65.24,54390,65950,88600,114970,135700,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-3091,Interpreters and Translators,detailed,1420,24.6,0.573,1.43,37.62,78250,3.7,21.39,28.81,39.85,46.67,51.68,44500,59910,82890,97080,107500,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-3092,Court Reporters and Simultaneous Captioners,detailed,260,0.4,0.106,1.07,56.48,117480,3.5,31.07,51.71,57.2,62.66,73.61,64630,107560,118980,130330,153120,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-3099,"Media and Communication Workers, All Other",detailed,1080,17.3,0.435,2.54,30.42,63270,4.5,16.02,19.41,28.67,38.49,48.05,33310,40380,59640,80060,99950,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-4011,Audio and Video Technicians,detailed,1800,13.5,0.726,1.44,30.84,64140,4.5,16.53,20.84,28.09,39.5,49.53,34380,43340,58430,82160,103020,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-4012,Broadcast Technicians,detailed,450,26.5,0.183,0.94,27.59,57390,11.8,14,16.85,22.78,35.45,53.17,29130,35050,47380,73730,110590,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-4014,Sound Engineering Technicians,detailed,360,14.1,0.146,1.66,33.88,70470,5.8,16.7,23.31,30.71,41.73,57.36,34730,48490,63870,86800,119310,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-4021,Photographers,detailed,910,28,0.367,1.07,29.58,61530,6.4,15.21,17.69,28.9,39.13,47.82,31630,36800,60120,81390,99480,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-4031,"Camera Operators, Television, Video, and Film",detailed,320,13,0.131,0.9,28.44,59160,3.2,17.72,21.55,27.38,34.88,40.47,36850,44820,56950,72560,84180,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-4032,Film and Video Editors,detailed,860,15,0.347,1.85,39.95,83100,4.4,21.21,25.82,32.64,44.66,70.83,44120,53710,67900,92890,147320,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,**,**,**,**,29.14,60610,7.6,11.5,12.2,20.87,47.2,59.77,23920,25370,43410,98180,124310,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-0000,Healthcare Practitioners and Technical Occupations,major,111570,3.3,45.13,0.76,55.95,116380,2,22.98,34.02,52.33,73.07,93.31,47790,70760,108850,151980,194090,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1011,Chiropractors,detailed,440,25.6,0.178,0.74,38.1,79240,12.5,22.66,31.28,35.74,40.33,46.51,47130,65060,74340,83890,96740,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1021,"Dentists, General",detailed,2890,18.4,1.17,1.55,81.6,169730,9.6,30.34,55.75,71.35,#,#,63100,115960,148420,#,#,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1031,Dietitians and Nutritionists,detailed,1230,15.5,0.497,1.08,42.26,87890,2.2,28.27,37.02,43.34,49.25,56.75,58800,76990,90140,102440,118040,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1041,Optometrists,detailed,560,22.1,0.229,0.85,60.42,125680,4.8,40.43,46.27,58.81,76.16,92.32,84100,96250,122310,158410,192010,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1051,Pharmacists,detailed,3880,8.6,1.568,0.74,71.34,148390,2.1,54.5,66.3,73.98,83.05,94.94,113360,137900,153870,172740,197470,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1071,Physician Assistants,detailed,1360,18.9,0.549,0.67,60.97,126810,2.5,35.13,50.98,60.89,75.72,89.93,73070,106050,126660,157490,187050,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1081,Podiatrists,detailed,80,28.2,0.033,0.49,63.64,132380,4,26.04,52.38,70.62,80.5,92.75,54160,108940,146890,167450,192920,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1122,Occupational Therapists,detailed,1210,11,0.488,0.54,49.88,103740,2.1,37.87,43.99,51.21,57.88,62.16,78780,91490,106520,120390,129290,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1123,Physical Therapists,detailed,3050,7.3,1.232,0.78,49.26,102470,1.9,36.44,43.54,51.01,57.7,61.88,75800,90560,106090,120010,128710,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1124,Radiation Therapists,detailed,100,18.2,0.038,0.32,68.41,142300,7.9,37.07,48.8,69.84,83.69,98.25,77100,101510,145270,174070,204360,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1125,Recreational Therapists,detailed,120,16.1,0.049,0.37,35.67,74200,3.9,20.53,27.26,38.81,42.8,47.48,42700,56710,80720,89020,98760,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1126,Respiratory Therapists,detailed,1990,8.7,0.805,0.9,47.09,97950,2.2,33.19,39.5,48.8,56.26,60.96,69030,82160,101500,117030,126790,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1127,Speech-Language Pathologists,detailed,**,**,**,**,46.87,97500,2.7,32.83,39.28,46.77,56.06,62.24,68290,81690,97270,116600,129460,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1129,"Therapists, All Other",detailed,80,44.8,0.032,0.38,30.19,62790,19.5,16.46,17.73,19.92,38.93,54.48,34240,36870,41440,80970,113320,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1131,Veterinarians,detailed,870,13.8,0.35,0.69,54.77,113930,4.6,31.6,42.71,53.82,68.62,79.42,65730,88830,111950,142720,165200,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1141,Registered Nurses,detailed,38580,5.2,15.605,0.77,66.35,138000,2.4,40.73,51.33,68.1,81.51,94.45,84730,106760,141640,169540,196450,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1151,Nurse Anesthetists,detailed,260,14.7,0.103,0.35,122.53,254860,8.2,83.98,95.18,#,#,#,174690,197980,#,#,#,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1161,Nurse Midwives,detailed,230,17.4,0.094,2,75.22,156450,5.6,50.18,63.23,77.81,91.25,99.2,104370,131520,161850,189810,206330,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1171,Nurse Practitioners,detailed,1930,10.5,0.781,0.57,75.55,157150,4.7,48.04,55.45,66.4,89.06,#,99930,115340,138100,185230,#,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1181,Audiologists,detailed,140,22.8,0.056,0.61,49.31,102560,5.9,31.12,42.32,53.08,58.97,62.58,64740,88030,110400,122650,130160,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1215,Family Medicine Physicians,detailed,1720,25.7,0.697,0.94,102.87,213960,10.3,49.36,59.13,99.18,#,#,102660,122990,206290,#,#,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1216,General Internal Medicine Physicians,detailed,110,19.1,0.043,0.14,109.52,227810,9.8,59.86,77.01,#,#,#,124500,160170,#,#,#,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1218,Obstetricians and Gynecologists,detailed,180,36.2,0.074,0.58,107.42,223430,16.3,53.7,60.11,#,#,#,111700,125020,#,#,#,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1221,"Pediatricians, General",detailed,440,30.4,0.176,0.87,102.66,213530,10.8,62.68,80.38,96.58,#,#,130380,167180,200880,#,#,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1223,Psychiatrists,detailed,420,24.7,0.169,0.98,123.63,257150,7.9,71.83,92.51,#,#,#,149400,192410,#,#,#,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,5570,18.3,2.252,0.85,83.65,173990,7.4,29.87,52.26,68.41,#,#,62130,108690,142290,#,#,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1248,"Surgeons, Except Ophthalmologists",detailed,490,45.3,0.197,0.8,123.49,256870,16.7,48.57,#,#,#,#,101030,#,#,#,#,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1292,Dental Hygienists,detailed,4170,9.8,1.687,1.12,54.78,113940,2.6,43.38,49.92,55.77,61.2,66.82,90230,103820,116000,127300,138970,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,870,23,0.352,1.42,36.86,76670,12.4,16.12,21.02,30.25,51.51,67.99,33530,43730,62920,107140,141410,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2010,Clinical Laboratory Technologists and Technicians,detailed,4480,14.2,1.812,0.82,31.35,65210,1.9,20.63,24.14,30.77,37.02,44.82,42900,50200,64010,77000,93230,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2031,Cardiovascular Technologists and Technicians,detailed,790,23.3,0.32,0.84,36.4,75720,8.2,20.01,22.26,29.58,44.5,63.99,41610,46310,61530,92550,133100,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2032,Diagnostic Medical Sonographers,detailed,930,13.5,0.374,0.76,55.42,115280,3.2,35.19,42.93,55.19,69.52,77.85,73190,89300,114790,144600,161920,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2033,Nuclear Medicine Technologists,detailed,160,16.7,0.063,0.51,59.93,124660,2.4,43.47,50.6,60.06,71.25,79.2,90410,105250,124920,148200,164740,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2034,Radiologic Technologists and Technicians,detailed,2280,10.2,0.921,0.65,49.84,103670,2.9,28.82,37.84,50.17,63.44,73.83,59940,78710,104360,131960,153570,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2035,Magnetic Resonance Imaging Technologists,detailed,360,11.5,0.146,0.56,50.42,104870,3,34.53,41.86,49.67,60.62,71.59,71820,87070,103310,126090,148910,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2040,Emergency Medical Technicians and Paramedics,detailed,3550,8.6,1.436,0.81,26.05,54180,11.6,12.85,14.23,18.93,32.54,48.55,26740,29600,39360,67690,100990,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2051,Dietetic Technicians,detailed,410,14.9,0.168,0.84,19.12,39770,4.8,12.77,13.8,16.08,25.53,29.75,26560,28710,33450,53110,61870,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2052,Pharmacy Technicians,detailed,4500,9.5,1.821,0.64,24.56,51090,2.9,16.17,19.32,23.03,30.57,36.32,33640,40190,47900,63590,75550,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2053,Psychiatric Technicians,detailed,440,18.9,0.176,0.33,26.41,54930,7.2,15.89,18.06,25.64,34.21,38.06,33060,37550,53320,71150,79170,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2055,Surgical Technologists,detailed,1170,12,0.474,0.64,34.99,72790,2.3,22.7,28.92,35.85,42.24,47.12,47220,60150,74570,87860,98000,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2056,Veterinary Technologists and Technicians,detailed,1080,19.4,0.437,0.58,22.44,46670,3.8,16.14,18.45,22.05,26.59,30.05,33570,38370,45870,55300,62500,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2057,Ophthalmic Medical Technicians,detailed,500,39,0.201,0.5,25.32,52660,4.4,16.29,17.87,21.81,30.81,42.85,33890,37170,45370,64080,89120,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,6870,8.7,2.779,0.59,33.41,69490,1.7,25.29,27.98,32.46,39.1,45.61,52600,58210,67520,81330,94880,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2081,"Opticians, Dispensing",detailed,1100,33.7,0.447,0.91,24.44,50840,4.2,15.81,17.37,21.3,31.61,37.39,32870,36130,44300,65740,77770,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2091,Orthotists and Prosthetists,detailed,210,30.2,0.085,1.27,38.99,81090,6.3,28.88,32.51,36.47,44.5,56.38,60070,67610,75850,92550,117270,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2092,Hearing Aid Specialists,detailed,**,**,**,**,31.76,66050,8.9,14.68,24.73,28.18,33.84,66.54,30540,51430,58620,70390,138410,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,5290,8.4,2.142,0.95,28.06,58370,2.8,17.21,20.52,26.41,31.96,40.32,35800,42690,54940,66480,83860,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-9091,Athletic Trainers,detailed,140,12.1,0.057,0.29,*,60150,4.7,*,*,*,*,*,31390,45170,59730,74430,82460,TRUE,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-9092,Genetic Counselors,detailed,**,**,**,**,51.92,108000,7.5,33.4,41.73,52.68,63.66,74.67,69480,86810,109580,132400,155310,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,**,**,**,**,38.98,81080,6.9,18.23,25.88,33.24,53.94,66.5,37910,53830,69140,112200,138310,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-0000,Healthcare Support Occupations,major,117080,3,47.362,1.07,17.66,36740,1.5,11.85,12.94,15.29,20.66,27.61,24660,26920,31800,42980,57430,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-1120,Home Health and Personal Care Aides,detailed,75780,4.5,30.653,1.42,14.58,30320,1.8,11.59,12.37,13.83,15.66,19.46,24120,25740,28760,32560,40470,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-1131,Nursing Assistants,detailed,11140,7,4.505,0.47,21.68,45100,3.4,15.68,17.28,19.91,25.06,30.87,32620,35950,41410,52110,64210,,,4,0,Cross-industry,1235,,cross-industry
