AREA,AREA_NAME,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1031,Dietitians and Nutritionists,detailed,350,12,0.508,1.07,NA,35.17,73150,2.6,23.7,28.09,34.62,42.46,49.32,49290,58430,72020,88320,102590,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1041,Optometrists,detailed,110,46.8,0.155,0.59,NA,91.22,189750,18.1,47.57,57.04,75.63,#,#,98940,118640,157320,#,#,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1051,Pharmacists,detailed,1070,22.7,1.557,0.69,NA,59.35,123450,4,45.16,52.97,60.69,69.1,77.37,93930,110180,126230,143720,160930,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1071,Physician Assistants,detailed,500,11.6,0.73,0.81,NA,54.97,114330,2.6,32.71,45.02,55.93,64.5,78.07,68040,93640,116320,134170,162380,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1122,Occupational Therapists,detailed,360,13.9,0.525,0.58,NA,46.31,96330,2.1,33.58,38.16,46.62,54.44,61.68,69850,79380,96980,113240,128300,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,detailed,560,13.8,0.82,0.52,NA,46.2,96090,1.9,33.62,37.51,44.71,52.84,61.63,69940,78020,93000,109910,128190,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1124,Radiation Therapists,detailed,130,0,0.183,1.47,NA,40.62,84500,2.1,29.1,33.92,39.05,46.52,52.14,60520,70560,81230,96760,108450,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1125,Recreational Therapists,detailed,70,9.5,0.098,0.68,NA,37.8,78630,3.2,25.54,30.02,38.1,44.25,52.25,53110,62430,79250,92040,108680,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1126,Respiratory Therapists,detailed,280,2.5,0.408,0.43,NA,39.88,82940,3.8,29.19,33.75,39.17,46.23,53.87,60720,70190,81470,96160,112050,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1127,Speech-Language Pathologists,detailed,450,26,0.653,0.61,NA,49,101920,5.5,33.55,38.67,47.8,59.98,69.07,69780,80430,99420,124760,143660,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1129,"Therapists, All Other",detailed,50,23.7,0.067,0.79,NA,37.65,78310,4.5,23.28,28.58,37.05,46.68,54.13,48420,59450,77060,97090,112600,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1131,Veterinarians,detailed,140,33.8,0.197,0.37,NA,61.21,127310,5.3,43.17,53.57,61.98,69.61,82.42,89780,111420,128910,144790,171420,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,10320,1.2,15.015,0.7,NA,43.29,90050,1.5,29.53,35.05,43,50.57,59.39,61410,72900,89440,105180,123540,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1161,Nurse Midwives,detailed,70,8.4,0.095,1.85,NA,41.22,85740,7,28.05,32.04,39.91,49.04,60.18,58350,66640,83010,102000,125170,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1171,Nurse Practitioners,detailed,860,6.1,1.247,0.82,NA,55.84,116150,1.6,43.27,48.42,55.67,62.66,71.44,90010,100710,115790,130340,148590,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1181,Audiologists,detailed,100,17.6,0.14,1.47,NA,46.95,97650,9.7,31.46,35.73,41.97,59.57,73.62,65430,74320,87300,123900,153140,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1211,Anesthesiologists,detailed,110,0,0.162,0.79,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,detailed,**,**,**,**,NA,83.75,174210,4.1,67.32,71.35,77.9,87.78,#,140030,148400,162030,182570,#,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1216,General Internal Medicine Physicians,detailed,1580,40,2.295,6.31,NA,100.23,208480,12.6,18.02,55.31,#,#,#,37470,115050,#,#,#,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1218,Obstetricians and Gynecologists,detailed,100,7.3,0.149,1.09,NA,101.2,210500,7.5,59.06,83.3,95.57,#,#,122840,173260,198780,#,#,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1223,Psychiatrists,detailed,210,2.4,0.305,1.66,NA,75.43,156890,18,16.88,18.96,45.31,#,#,35120,39430,94250,#,#,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,1800,8.7,2.618,0.97,NA,102.35,212890,7.1,35.24,71.91,#,#,#,73300,149580,#,#,#,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1248,"Surgeons, Except Ophthalmologists",detailed,260,28,0.375,1.38,NA,137.58,286160,11.7,80.65,#,#,#,#,167750,#,#,#,#,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,detailed,180,28.7,0.256,0.18,NA,45.5,94650,7.3,32.18,38.44,46.53,55.06,60.74,66940,79960,96790,114520,126350,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,400,1.5,0.584,2.25,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,detailed,990,1.5,1.439,0.61,NA,31.9,66350,1.4,21.07,24,30.45,38.44,46.97,43820,49910,63340,79950,97690,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-2031,Cardiovascular Technologists and Technicians,detailed,140,0,0.206,0.51,NA,37.52,78040,1.6,18.9,30.71,39.12,46.77,51.88,39320,63870,81360,97280,107900,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-2032,Diagnostic Medical Sonographers,detailed,140,13.6,0.197,0.37,NA,45.32,94260,1.8,35.21,41.25,45.93,50.39,54.65,73230,85790,95530,104800,113680,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-2033,Nuclear Medicine Technologists,detailed,70,25.9,0.095,0.76,NA,46.62,96960,4.6,37.15,41.62,46.42,51.64,59.42,77260,86560,96540,107400,123590,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-2034,Radiologic Technologists and Technicians,detailed,440,1.6,0.636,0.43,NA,39.55,82270,1.5,27.5,33.26,40.15,46.5,50.8,57190,69190,83500,96710,105670,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-2035,Magnetic Resonance Imaging Technologists,detailed,80,0,0.116,0.41,NA,46.2,96100,2.1,37.52,42.8,46.89,51.08,54.9,78040,89020,97520,106250,114200,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-2040,Emergency Medical Technicians and Paramedics,detailed,590,10.4,0.852,0.46,NA,22.82,47460,6.5,15.77,17.24,19.73,27.71,35.15,32800,35860,41040,57650,73100,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-2051,Dietetic Technicians,detailed,190,14.8,0.279,1.47,NA,15.64,32540,1.5,14.15,14.25,14.73,15.23,18.93,29440,29650,30630,31680,39380,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-2052,Pharmacy Technicians,detailed,660,20.1,0.967,0.32,NA,22.23,46240,3.8,15.75,17.84,22.02,26.5,30.01,32770,37100,45790,55110,62420,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-2053,Psychiatric Technicians,detailed,360,0,0.519,0.85,NA,25.8,53670,3.2,17.62,20.88,26.71,30.39,32.59,36640,43430,55570,63220,67780,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-2055,Surgical Technologists,detailed,280,1,0.409,0.53,NA,29.63,61620,1.8,17.65,22.25,29.17,36.44,42.53,36710,46280,60670,75790,88460,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-2056,Veterinary Technologists and Technicians,detailed,160,20.7,0.235,0.3,NA,32.14,66850,16.9,15.03,17.48,21.99,27.77,81.01,31260,36350,45740,57770,168490,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-2057,Ophthalmic Medical Technicians,detailed,170,35,0.244,0.57,NA,23.04,47930,7.5,15.07,17.25,21.8,27.48,31.21,31340,35880,45340,57150,64920,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,1390,6,2.017,0.41,NA,27.8,57810,1.3,21,25.14,27.93,30.45,33.59,43690,52280,58100,63330,69860,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-2081,"Opticians, Dispensing",detailed,60,39.3,0.089,0.18,NA,25.1,52210,8.5,14.82,20.51,25.63,29.8,35.02,30820,42660,53320,61980,72840,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,970,7.6,1.415,0.62,NA,29.1,60530,2.7,17.22,21.05,27.64,35.93,42.26,35820,43790,57490,74740,87900,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-9091,Athletic Trainers,detailed,80,0,0.114,0.58,NA,*,72970,1.9,*,*,*,*,*,42320,50410,61650,99710,123890,True,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-9092,Genetic Counselors,detailed,40,0,0.056,3.41,NA,41.83,87010,2.4,32.31,35.97,42.06,47.75,53.3,67210,74810,87480,99330,110870,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,180,11.7,0.261,0.47,NA,40.66,84570,3.3,20.31,25.39,38.44,53.3,64.53,42240,52800,79950,110860,134220,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,18430,4.1,26.825,0.58,NA,17.02,35390,1.4,14.31,14.71,15.38,17.92,22.8,29770,30600,32000,37270,47420,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-1120,Home Health and Personal Care Aides,detailed,11330,6.2,16.494,0.71,NA,15.29,31810,1,14.29,14.55,15.04,15.54,16.55,29720,30260,31280,32330,34420,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-1131,Nursing Assistants,detailed,3290,5.9,4.786,0.49,NA,17.78,36980,1.8,14.54,15.15,16.63,19.61,23.29,30250,31500,34580,40780,48450,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-1132,Orderlies,detailed,160,6.7,0.232,0.74,NA,17.45,36290,2.3,14.88,15.74,17.27,18.93,20.57,30950,32740,35930,39370,42790,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-1133,Psychiatric Aides,detailed,**,**,**,**,NA,18.24,37940,6.4,14.45,14.83,15.46,22.2,24.45,30060,30850,32160,46180,50860,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-2011,Occupational Therapy Assistants,detailed,30,15.4,0.044,0.14,NA,28.66,59610,5.4,17.65,22.7,29.23,32.37,39.51,36710,47210,60800,67320,82180,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-2021,Physical Therapist Assistants,detailed,160,6.7,0.228,0.34,NA,20.93,43540,3.1,16.6,17.59,19.24,22.41,28.33,34520,36590,40030,46600,58920,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-2022,Physical Therapist Aides,detailed,60,34.2,0.088,0.27,NA,16.21,33710,3.7,14.52,14.86,15.42,16.21,19.73,30190,30900,32080,33710,41040,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-9011,Massage Therapists,detailed,90,34.1,0.138,0.23,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-9091,Dental Assistants,detailed,480,19.7,0.704,0.31,NA,20.63,42910,11.8,14.28,14.29,17.15,25.02,32.93,29710,29720,35680,52040,68490,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-9092,Medical Assistants,detailed,1860,5,2.711,0.53,NA,21.8,45340,1.8,16.05,18.72,21.78,24.51,27.98,33380,38940,45300,50990,58190,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-9093,Medical Equipment Preparers,detailed,160,1.6,0.227,0.56,NA,24.64,51260,1.9,17.21,19.56,23.81,29.03,33.62,35790,40680,49520,60390,69930,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-9094,Medical Transcriptionists,detailed,**,**,**,**,NA,16.86,35070,8.9,14.27,14.28,14.72,15.62,25.35,29690,29700,30610,32480,52740,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-9095,Pharmacy Aides,detailed,70,24,0.104,0.37,NA,22.3,46390,7.8,14.92,15.94,22.58,26.8,29.96,31030,33160,46980,55750,62320,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,70,30.1,0.107,0.15,NA,18.7,38890,3.9,14.66,15.88,17.83,20.05,24.22,30500,33040,37090,41710,50380,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-9097,Phlebotomists,detailed,**,**,**,**,NA,21.13,43960,1.8,16.89,18.59,21.29,23.76,25.26,35140,38660,44280,49420,52540,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-9099,"Healthcare Support Workers, All Other",detailed,220,12.2,0.313,0.45,NA,25.89,53840,2.6,15.36,20.9,24.95,29.42,37.14,31950,43470,51900,61190,77260,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,28200,4.3,41.034,1.7,NA,33.83,70360,8.7,15.6,22.29,30.46,40.5,57.07,32460,46370,63350,84250,118710,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,33-1012,First-Line Supervisors of Police and Detectives,detailed,1250,0,1.813,2.06,NA,61.39,127690,3.1,40.37,46.02,55.94,82.11,82.12,83980,95730,116350,170790,170800,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,780,20.7,1.133,2,NA,32.26,67100,2.8,23.39,27.5,31.32,36.93,40.91,48650,57200,65140,76810,85100,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,33-3051,Police and Sheriff's Patrol Officers,detailed,5490,0,7.993,1.7,NA,38.27,79600,2.4,29.49,32.27,37.36,45.4,48.26,61340,67120,77710,94430,100370,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,33-9021,Private Detectives and Investigators,detailed,70,41.7,0.106,0.46,NA,30.3,63030,9.3,16.18,19.68,30.37,38.23,45.72,33640,40930,63170,79520,95100,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,33-9032,Security Guards,detailed,13700,7.8,19.931,2.63,NA,23.62,49130,3.2,14.93,16.41,23.42,29.14,32.64,31060,34130,48720,60600,67900,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,33-9091,Crossing Guards and Flaggers,detailed,340,7.7,0.494,0.81,NA,18.85,39220,3.8,16.48,17.76,18.33,19.43,20.56,34270,36940,38120,40420,42760,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,200,33.4,0.293,0.36,NA,21.02,43730,7.4,14.02,16.62,23.17,23.34,27.92,29160,34560,48200,48540,58080,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,160,22.4,0.231,0.22,NA,28.38,59020,9,16.7,18.88,25.79,37.2,40.41,34740,39270,53640,77380,84050,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,41810,1.9,60.844,0.75,NA,20.15,41910,1.9,14.29,14.83,16.15,21.8,31.09,29720,30840,33590,45340,64660,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-1011,Chefs and Head Cooks,detailed,930,11.8,1.356,1.86,NA,31.4,65320,2.6,20.79,23.92,29.39,37.15,45.23,43240,49750,61140,77280,94080,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,2430,7.5,3.54,0.55,NA,23.09,48040,2.9,15.31,17,20.43,27.65,33.03,31840,35360,42500,57520,68710,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-2011,"Cooks, Fast Food",detailed,2570,19.1,3.738,0.95,NA,14.75,30680,1.3,14.27,14.28,14.38,15,15.46,29690,29700,29900,31200,32160,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-2012,"Cooks, Institution and Cafeteria",detailed,1080,13.3,1.566,0.56,NA,18.45,38380,1.6,14.99,16.07,17.82,19.57,23.92,31180,33420,37070,40700,49750,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-2014,"Cooks, Restaurant",detailed,5980,4.6,8.696,1.09,NA,17.81,37040,1.4,14.66,15.23,16.92,19.46,23.27,30490,31680,35200,40480,48390,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-2015,"Cooks, Short Order",detailed,160,35,0.235,0.27,NA,17.57,36540,3.8,14.78,15.51,17.03,18.77,19.81,30740,32250,35420,39040,41210,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-2019,"Cooks, All Other",detailed,**,**,**,**,NA,17.33,36050,3,14.62,15.2,16.44,19.09,21.77,30420,31620,34200,39720,45280,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-2021,Food Preparation Workers,detailed,2800,11.8,4.07,0.71,NA,17.29,35950,2.1,14.44,14.88,15.65,18.55,22.87,30040,30950,32560,38580,47580,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-3011,Bartenders,detailed,3450,12.3,5.015,1.43,NA,26.11,54320,4,14.28,14.66,23.5,34.42,42.37,29690,30500,48880,71580,88120,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-3023,Fast Food and Counter Workers,detailed,6980,11.3,10.162,0.41,NA,16.56,34450,1.7,14.5,14.85,15.44,16.9,20.25,30150,30880,32120,35160,42120,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-3031,Waiters and Waitresses,detailed,7560,6.4,11,0.79,NA,26.54,55200,5.5,14.28,14.72,21.08,32.03,49.26,29690,30610,43840,66610,102450,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-3041,"Food Servers, Nonrestaurant",detailed,790,12.6,1.154,0.63,NA,17.96,37350,3.1,14.28,14.29,15.98,19.06,24.75,29690,29720,33240,39650,51470,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,2570,6.3,3.733,1.38,NA,18.16,37780,2.2,14.28,14.29,16.85,21.15,24.17,29700,29720,35050,43990,50270,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-9021,Dishwashers,detailed,2930,6.7,4.265,1.5,NA,16.27,33850,1.4,14.35,14.66,15.18,16.2,20.78,29860,30500,31570,33690,43220,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,1490,15.2,2.165,0.95,NA,16.74,34830,1.9,14.5,14.84,15.44,18.08,21.65,30160,30860,32120,37620,45040,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,40,39,0.051,0.1,NA,20.15,41910,8.3,14.66,15.63,19.83,24.05,27.85,30500,32510,41250,50030,57930,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,20850,3.1,30.347,1.03,NA,18.5,38470,1.7,14.49,15.12,16.92,20.29,24.69,30140,31440,35200,42200,51350,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,1450,9.8,2.112,2.08,NA,22.86,47540,2.7,15.01,16.68,20.69,26.64,33.23,31230,34700,43040,55410,69110,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,12730,5,18.525,1.29,NA,17.43,36250,1.5,14.42,15.04,16.36,18.88,22.31,30000,31280,34030,39280,46390,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,37-2012,Maids and Housekeeping Cleaners,detailed,5300,10.3,7.711,1.35,NA,19.49,40540,3.6,14.59,15.15,18.32,22.83,25.25,30340,31510,38110,47490,52520,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,37-2019,"Building Cleaning Workers, All Other",detailed,**,**,**,**,NA,17.91,37250,3.2,14.28,14.44,16.9,21.07,23.71,29710,30040,35160,43830,49320,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,37-2021,Pest Control Workers,detailed,30,3.6,0.047,0.08,NA,23.37,48600,6.4,15.19,16.84,20.02,30.07,34.93,31580,35030,41650,62540,72660,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,37-3011,Landscaping and Groundskeeping Workers,detailed,770,20.5,1.125,0.18,NA,20.19,41990,3.8,14.71,15.35,17.81,24.71,30.08,30600,31930,37040,51390,62580,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,9640,7.1,14.034,0.72,NA,20.19,42000,2.2,14.28,14.86,17.09,22.46,30.52,29710,30920,35560,46710,63480,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,480,13.7,0.694,0.55,NA,26.17,54420,4.5,16.36,18.5,24.56,33.36,39.28,34030,38470,51090,69390,81710,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-2021,Animal Caretakers,detailed,420,39.2,0.61,0.44,NA,18.56,38610,7.3,14.28,15.12,17.7,21.85,24.57,29710,31440,36820,45440,51100,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-3091,Amusement and Recreation Attendants,detailed,310,30.8,0.445,0.25,NA,16.17,33640,3.1,14.27,14.28,14.72,15.49,22.45,29690,29710,30610,32210,46700,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-3092,Costume Attendants,detailed,40,27.4,0.061,1.48,NA,23.24,48350,3.9,17.16,19.21,22.39,26.31,30.94,35690,39960,46580,54720,64350,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-5011,Barbers,detailed,**,**,**,**,NA,15.4,32030,7.3,14.4,14.56,14.83,15.1,15.26,29950,30280,30840,31400,31730,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,610,18.4,0.893,0.41,NA,20.32,42270,7.8,14.27,14.28,16.21,26.03,30.9,29690,29700,33710,54150,64270,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-5091,"Makeup Artists, Theatrical and Performance",detailed,60,37.3,0.081,4.07,NA,53.29,110850,3.3,41.82,44.7,49.46,68.41,78.26,86990,92970,102870,142300,162780,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-5092,Manicurists and Pedicurists,detailed,80,49.6,0.123,0.23,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-5093,Shampooers,detailed,80,47.2,0.123,2.06,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-5094,Skincare Specialists,detailed,130,26.4,0.186,0.55,NA,24.83,51660,9.3,14.28,14.85,20.83,28.39,43.17,29710,30880,43320,59060,89780,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-6011,Baggage Porters and Bellhops,detailed,620,18.7,0.905,4.43,NA,18.19,37830,3.9,14.28,14.48,16.08,19.27,23.81,29710,30120,33440,40080,49520,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-6012,Concierges,detailed,1420,14.1,2.068,7.82,NA,17.25,35890,2.4,14.28,14.55,15.89,19.18,23.07,29700,30260,33050,39890,47990,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,detailed,100,22,0.145,0.53,NA,22.92,47680,5.9,18.53,18.89,20.78,27.02,30.99,38550,39280,43210,56200,64460,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-9011,Childcare Workers,detailed,1840,29.9,2.685,0.76,NA,18.16,37760,3.7,14.37,15.09,17.12,20.46,24.03,29880,31390,35610,42550,49980,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,1040,12.3,1.518,0.85,NA,27.79,57790,5.8,14.29,15.55,25.1,36.83,47.25,29720,32330,52220,76610,98290,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-9032,Recreation Workers,detailed,570,3.7,0.822,0.35,NA,24.62,51220,6,14.82,16.98,23.18,29.66,34.39,30830,35310,48210,61690,71540,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-9041,Residential Advisors,detailed,770,14.2,1.123,1.53,NA,18.66,38810,3.5,14.36,14.83,15.79,19.63,24.84,29880,30840,32850,40830,51680,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,24830,4.2,36.127,0.38,NA,28.27,58790,3.7,14.58,15.22,18.75,32.58,56.48,30340,31660,39000,67770,117480,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,1600,10.2,2.334,0.31,NA,28.31,58890,8.2,15.89,18.45,23.33,32.58,57.28,33050,38380,48530,67760,119150,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,410,13.7,0.604,0.35,NA,48.67,101230,6.7,22.81,29.26,39.58,53.47,88.81,47450,60850,82330,111220,184720,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-2011,Cashiers,detailed,6810,14,9.904,0.41,NA,15.84,32940,1,14.43,14.71,15.18,15.87,18.62,30010,30600,31580,33000,38720,,
