AREA,ST,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,DC,District of Columbia,29-1122,Occupational Therapists,detailed,510.0,19.9,0.768,0.94,41.33,85970.0,3.2,30.54,34.34,40.35,47.07,56.12,63520.0,71420.0,83940.0,97910.0,116720.0,,
11,DC,District of Columbia,29-1123,Physical Therapists,detailed,710.0,13.0,1.064,0.72,39.95,83090.0,1.9,29.92,33.34,39.48,46.3,53.92,62220.0,69340.0,82110.0,96310.0,112160.0,,
11,DC,District of Columbia,29-1124,Radiation Therapists,detailed,70.0,11.0,0.105,0.82,36.09,75070.0,1.8,26.72,31.31,35.35,41.92,48.14,55580.0,65120.0,73530.0,87200.0,100140.0,,
11,DC,District of Columbia,29-1125,Recreational Therapists,detailed,160.0,7.6,0.234,1.66,23.06,47960.0,6.6,9.18,11.85,24.55,31.43,37.43,19100.0,24650.0,51070.0,65380.0,77840.0,,
11,DC,District of Columbia,29-1126,Respiratory Therapists,detailed,430.0,12.6,0.649,0.72,30.41,63240.0,5.0,22.35,22.48,29.93,35.72,42.51,46490.0,46760.0,62250.0,74290.0,88420.0,,
11,DC,District of Columbia,29-1127,Speech-Language Pathologists,detailed,300.0,12.7,0.452,0.48,38.48,80030.0,1.9,25.3,31.48,38.92,46.31,54.11,52620.0,65480.0,80950.0,96330.0,112560.0,,
11,DC,District of Columbia,29-1131,Veterinarians,detailed,110.0,18.9,0.168,0.38,48.98,101890.0,5.2,26.23,38.68,45.86,62.1,73.84,54570.0,80450.0,95380.0,129170.0,153580.0,,
11,DC,District of Columbia,29-1141,Registered Nurses,detailed,11030.0,5.4,16.569,0.83,37.28,77550.0,1.8,27.59,32.01,36.69,42.83,47.43,57400.0,66570.0,76310.0,89090.0,98650.0,,
11,DC,District of Columbia,29-1151,Nurse Anesthetists,detailed,60.0,20.1,0.094,0.35,90.0,187200.0,7.6,41.92,75.81,85.42,#,#,87190.0,157680.0,177680.0,#,#,,
11,DC,District of Columbia,29-1171,Nurse Practitioners,detailed,670.0,9.9,1.013,1.18,39.21,81560.0,5.1,20.02,30.83,40.73,49.19,56.21,41640.0,64120.0,84720.0,102320.0,116920.0,,
11,DC,District of Columbia,29-1181,Audiologists,detailed,70.0,23.5,0.101,1.16,42.22,87820.0,11.1,27.64,32.44,37.66,58.28,67.53,57480.0,67480.0,78320.0,121220.0,140470.0,,
11,DC,District of Columbia,29-1199,"Health Diagnosing and Treating Practitioners, All Other",detailed,530.0,7.2,0.802,3.21,53.94,112190.0,5.3,31.77,39.59,51.15,63.46,74.75,66090.0,82350.0,106390.0,132000.0,155490.0,,
11,DC,District of Columbia,29-2011,Medical and Clinical Laboratory Technologists,detailed,890.0,6.3,1.33,1.08,31.55,65630.0,2.6,22.83,25.94,29.92,36.79,43.58,47500.0,53950.0,62240.0,76520.0,90640.0,,
11,DC,District of Columbia,29-2012,Medical and Clinical Laboratory Technicians,detailed,690.0,34.4,1.033,0.87,22.23,46230.0,1.9,15.77,18.64,21.97,26.05,29.01,32810.0,38770.0,45700.0,54190.0,60340.0,,
11,DC,District of Columbia,29-2021,Dental Hygienists,detailed,490.0,38.0,0.732,0.5,45.16,93940.0,8.9,26.36,41.82,49.14,53.52,56.15,54830.0,86990.0,102210.0,111330.0,116800.0,,
11,DC,District of Columbia,29-2031,Cardiovascular Technologists and Technicians,detailed,230.0,16.5,0.346,0.9,32.07,66700.0,3.4,18.09,23.38,33.22,40.39,44.79,37630.0,48630.0,69100.0,84010.0,93150.0,,
11,DC,District of Columbia,29-2032,Diagnostic Medical Sonographers,detailed,170.0,17.8,0.262,0.6,35.04,72880.0,4.8,20.75,26.47,33.25,41.61,52.55,43170.0,55050.0,69150.0,86540.0,109310.0,,
11,DC,District of Columbia,29-2033,Nuclear Medicine Technologists,detailed,110.0,38.0,0.161,1.07,38.68,80450.0,7.7,30.81,33.75,39.2,43.7,46.36,64080.0,70210.0,81540.0,90890.0,96430.0,,
11,DC,District of Columbia,29-2034,Radiologic Technologists,detailed,450.0,6.3,0.674,0.46,32.76,68130.0,5.5,21.09,26.17,32.62,40.04,44.95,43870.0,54440.0,67840.0,83290.0,93500.0,,
11,DC,District of Columbia,29-2035,Magnetic Resonance Imaging Technologists,detailed,100.0,20.8,0.153,0.63,34.46,71680.0,5.0,25.0,30.26,34.38,39.75,45.71,52000.0,62940.0,71510.0,82680.0,95070.0,,
11,DC,District of Columbia,29-2041,Emergency Medical Technicians and Paramedics,detailed,1240.0,3.8,1.855,1.04,26.65,55440.0,3.3,20.51,24.22,25.21,28.11,33.39,42660.0,50380.0,52440.0,58460.0,69450.0,,
11,DC,District of Columbia,29-2051,Dietetic Technicians,detailed,110.0,31.5,0.165,0.83,18.58,38640.0,5.8,10.61,12.1,16.26,23.63,29.12,22060.0,25160.0,33810.0,49160.0,60580.0,,
11,DC,District of Columbia,29-2052,Pharmacy Technicians,detailed,790.0,7.1,1.192,0.44,20.63,42910.0,9.8,12.32,14.57,18.56,24.55,34.19,25620.0,30300.0,38610.0,51070.0,71120.0,,
11,DC,District of Columbia,29-2053,Psychiatric Technicians,detailed,210.0,7.2,0.31,0.62,16.91,35160.0,4.9,12.12,13.65,16.09,19.36,24.15,25220.0,28390.0,33470.0,40260.0,50230.0,,
11,DC,District of Columbia,29-2054,Respiratory Therapy Technicians,detailed,**,**,**,**,23.23,48320.0,2.2,15.35,19.71,23.17,27.39,30.82,31930.0,40990.0,48200.0,56970.0,64110.0,,
11,DC,District of Columbia,29-2055,Surgical Technologists,detailed,650.0,1.6,0.976,1.32,22.56,46920.0,4.3,14.77,17.9,22.39,27.09,31.35,30730.0,37240.0,46570.0,56360.0,65210.0,,
11,DC,District of Columbia,29-2056,Veterinary Technologists and Technicians,detailed,50.0,24.9,0.074,0.11,19.09,39710.0,4.2,14.05,16.42,19.36,21.71,23.54,29230.0,34150.0,40280.0,45150.0,48960.0,,
11,DC,District of Columbia,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,1220.0,15.6,1.829,0.34,23.36,48590.0,1.9,17.18,20.43,23.96,26.64,28.57,35730.0,42500.0,49840.0,55410.0,59430.0,,
11,DC,District of Columbia,29-2071,Medical Records and Health Information Technicians,detailed,730.0,19.9,1.092,0.8,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,29-2081,"Opticians, Dispensing",detailed,250.0,23.9,0.369,0.71,21.83,45400.0,8.4,12.82,16.3,21.55,26.74,29.81,26660.0,33900.0,44820.0,55610.0,61990.0,,
11,DC,District of Columbia,29-2099,"Health Technologists and Technicians, All Other",detailed,330.0,11.3,0.499,0.74,25.06,52120.0,3.9,15.46,18.04,22.85,30.3,37.93,32170.0,37520.0,47520.0,63020.0,78890.0,,
11,DC,District of Columbia,29-9011,Occupational Health and Safety Specialists,detailed,300.0,6.3,0.452,0.95,40.76,84780.0,3.5,26.15,32.88,39.45,48.53,55.64,54390.0,68380.0,82050.0,100950.0,115730.0,,
11,DC,District of Columbia,29-9012,Occupational Health and Safety Technicians,detailed,50.0,42.5,0.073,0.71,24.74,51460.0,4.9,14.81,17.73,22.39,28.38,41.54,30800.0,36880.0,46560.0,59040.0,86400.0,,
11,DC,District of Columbia,29-9091,Athletic Trainers,detailed,80.0,11.0,0.118,0.7,*,62090.0,7.4,*,*,*,*,*,32190.0,41310.0,54730.0,85870.0,104220.0,True,
11,DC,District of Columbia,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,170.0,19.4,0.252,0.75,30.15,62710.0,5.3,14.26,18.16,27.88,35.49,53.34,29660.0,37770.0,57990.0,73820.0,110960.0,,
11,DC,District of Columbia,31-0000,Healthcare Support Occupations,major,12020.0,7.5,18.048,0.61,15.41,32040.0,2.5,9.92,11.21,14.1,18.46,22.54,20630.0,23320.0,29330.0,38400.0,46880.0,,
11,DC,District of Columbia,31-1011,Home Health Aides,detailed,3620.0,16.5,5.443,0.89,11.8,24540.0,2.1,9.38,10.03,11.02,12.82,15.85,19500.0,20850.0,22920.0,26660.0,32970.0,,
11,DC,District of Columbia,31-1014,Nursing Assistants,detailed,3690.0,16.2,5.548,0.52,14.29,29730.0,2.4,10.25,11.67,13.71,16.69,19.13,21320.0,24280.0,28520.0,34720.0,39790.0,,
11,DC,District of Columbia,31-1015,Orderlies,detailed,390.0,27.6,0.592,1.51,14.88,30960.0,3.9,9.92,11.37,14.96,17.49,20.13,20640.0,23660.0,31120.0,36380.0,41870.0,,
11,DC,District of Columbia,31-2011,Occupational Therapy Assistants,detailed,360.0,2.2,0.534,2.33,25.08,52170.0,3.1,20.15,22.85,25.54,27.9,29.34,41900.0,47540.0,53130.0,58040.0,61030.0,,
11,DC,District of Columbia,31-2012,Occupational Therapy Aides,detailed,30.0,10.1,0.048,0.73,23.55,48990.0,11.1,12.81,14.52,20.71,25.74,48.19,26640.0,30210.0,43070.0,53540.0,100230.0,,
11,DC,District of Columbia,31-2021,Physical Therapist Assistants,detailed,80.0,32.4,0.117,0.21,24.77,51530.0,4.1,14.25,17.2,24.82,30.74,38.03,29630.0,35770.0,51630.0,63940.0,79100.0,,
11,DC,District of Columbia,31-2022,Physical Therapist Aides,detailed,70.0,22.1,0.098,0.27,14.26,29670.0,3.8,10.48,11.98,13.48,15.56,18.29,21800.0,24920.0,28030.0,32350.0,38040.0,,
11,DC,District of Columbia,31-9011,Massage Therapists,detailed,110.0,31.2,0.164,0.28,15.89,33060.0,12.9,8.55,8.91,12.72,20.49,28.3,17790.0,18530.0,26450.0,42620.0,58860.0,,
11,DC,District of Columbia,31-9091,Dental Assistants,detailed,520.0,28.5,0.782,0.34,18.52,38530.0,6.5,12.77,14.36,19.08,21.77,23.43,26550.0,29870.0,39690.0,45280.0,48740.0,,
11,DC,District of Columbia,31-9092,Medical Assistants,detailed,1460.0,10.4,2.194,0.51,18.69,38870.0,2.7,13.26,15.62,18.22,21.48,24.14,27580.0,32490.0,37900.0,44680.0,50200.0,,
11,DC,District of Columbia,31-9093,Medical Equipment Preparers,detailed,150.0,11.4,0.229,0.59,17.51,36430.0,2.0,12.4,13.67,16.57,21.04,25.01,25800.0,28440.0,34460.0,43770.0,52020.0,,
11,DC,District of Columbia,31-9094,Medical Transcriptionists,detailed,130.0,31.5,0.19,0.37,22.36,46520.0,5.6,14.23,18.73,21.32,24.49,34.18,29600.0,38950.0,44360.0,50940.0,71100.0,,
11,DC,District of Columbia,31-9095,Pharmacy Aides,detailed,140.0,18.5,0.204,0.64,18.98,39470.0,5.5,11.56,15.47,19.58,22.18,25.81,24050.0,32180.0,40740.0,46130.0,53690.0,,
11,DC,District of Columbia,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,160.0,20.0,0.247,0.46,17.32,36020.0,6.1,10.38,12.12,16.15,20.29,23.3,21580.0,25210.0,33590.0,42210.0,48460.0,,
11,DC,District of Columbia,31-9097,Phlebotomists,detailed,170.0,16.5,0.255,0.31,17.23,35840.0,2.2,12.37,13.72,15.97,18.46,24.0,25740.0,28540.0,33210.0,38390.0,49920.0,,
11,DC,District of Columbia,31-9099,"Healthcare Support Workers, All Other",detailed,920.0,6.9,1.379,1.83,20.11,41830.0,2.4,13.19,16.08,19.35,22.53,28.47,27440.0,33460.0,40240.0,46870.0,59210.0,,
11,DC,District of Columbia,33-0000,Protective Service Occupations,major,28340.0,2.1,42.569,1.73,27.15,56470.0,11.1,12.73,14.86,23.53,33.66,48.55,26480.0,30910.0,48930.0,70010.0,100990.0,,
11,DC,District of Columbia,33-1011,First-Line Supervisors of Correctional Officers,detailed,50.0,23.4,0.079,0.23,31.82,66190.0,5.8,22.13,29.65,32.03,35.0,37.27,46040.0,61680.0,66620.0,72800.0,77520.0,,
11,DC,District of Columbia,33-1012,First-Line Supervisors of Police and Detectives,detailed,**,**,**,**,55.67,115800.0,8.7,36.8,42.59,57.08,71.65,74.75,76540.0,88600.0,118720.0,149040.0,155480.0,,
11,DC,District of Columbia,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,1020.0,8.8,1.539,3.16,25.45,52930.0,5.1,15.61,18.32,25.23,30.62,36.26,32480.0,38110.0,52480.0,63690.0,75410.0,,
11,DC,District of Columbia,33-3012,Correctional Officers and Jailers,detailed,1070.0,25.3,1.603,0.49,22.78,47390.0,7.2,15.26,19.47,22.98,28.06,28.76,31750.0,40510.0,47800.0,58360.0,59820.0,,
11,DC,District of Columbia,33-3021,Detectives and Criminal Investigators,detailed,2630.0,0.0,3.946,4.76,55.87,116210.0,4.3,37.03,44.23,60.63,64.2,71.66,77020.0,92000.0,126110.0,133550.0,149050.0,,
11,DC,District of Columbia,33-3041,Parking Enforcement Workers,detailed,220.0,0.0,0.335,5.06,21.67,45080.0,2.7,17.54,20.06,22.5,23.14,24.76,36490.0,41730.0,46790.0,48120.0,51500.0,,
11,DC,District of Columbia,33-3051,Police and Sheriff's Patrol Officers,detailed,5140.0,0.0,7.72,1.61,33.38,69420.0,2.6,23.59,29.37,32.92,38.11,41.04,49070.0,61080.0,68480.0,79280.0,85350.0,,
11,DC,District of Columbia,33-9032,Security Guards,detailed,13440.0,5.0,20.179,2.51,17.67,36750.0,3.7,12.01,13.19,15.91,22.09,26.54,24990.0,27430.0,33090.0,45950.0,55210.0,,
11,DC,District of Columbia,33-9091,Crossing Guards,detailed,210.0,0.8,0.311,0.61,14.44,30030.0,3.3,12.82,13.23,14.4,14.86,16.01,26660.0,27510.0,29960.0,30910.0,33300.0,,
11,DC,District of Columbia,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,180.0,30.5,0.276,0.28,12.57,26140.0,9.3,8.76,9.2,12.68,14.81,18.16,18220.0,19130.0,26380.0,30800.0,37770.0,,
11,DC,District of Columbia,33-9099,"Protective Service Workers, All Other",detailed,1850.0,29.4,2.781,3.83,19.53,40620.0,9.0,13.26,14.64,16.45,20.81,32.25,27590.0,30440.0,34210.0,43280.0,67080.0,,
11,DC,District of Columbia,35-0000,Food Preparation and Serving Related Occupations,major,49700.0,2.2,74.639,0.83,13.27,27610.0,1.9,8.65,9.02,10.67,15.56,21.15,17990.0,18750.0,22190.0,32360.0,43990.0,,
11,DC,District of Columbia,35-1011,Chefs and Head Cooks,detailed,1580.0,10.5,2.374,2.92,29.13,60590.0,5.5,16.32,19.2,27.38,36.53,45.53,33940.0,39940.0,56960.0,75990.0,94700.0,,
11,DC,District of Columbia,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,2770.0,7.6,4.158,0.65,20.37,42380.0,3.0,10.17,13.66,19.19,25.51,31.81,21150.0,28420.0,39920.0,53070.0,66150.0,,
11,DC,District of Columbia,35-2011,"Cooks, Fast Food",detailed,1560.0,29.9,2.342,0.61,9.85,20500.0,3.9,8.54,8.78,9.16,10.59,13.01,17770.0,18250.0,19060.0,22030.0,27060.0,,
11,DC,District of Columbia,35-2012,"Cooks, Institution and Cafeteria",detailed,1420.0,6.7,2.126,0.7,14.78,30740.0,3.0,10.12,11.91,14.32,17.13,19.92,21050.0,24770.0,29790.0,35640.0,41420.0,,
11,DC,District of Columbia,35-2014,"Cooks, Restaurant",detailed,5290.0,5.8,7.952,1.0,14.13,29400.0,2.2,9.23,11.66,13.74,16.69,19.65,19200.0,24250.0,28570.0,34710.0,40880.0,,
11,DC,District of Columbia,35-2015,"Cooks, Short Order",detailed,710.0,18.4,1.059,0.84,11.82,24590.0,2.8,8.82,9.44,11.18,13.35,15.14,18350.0,19630.0,23240.0,27760.0,31490.0,,
11,DC,District of Columbia,35-2019,"Cooks, All Other",detailed,100.0,48.4,0.15,0.94,14.79,30760.0,5.5,8.87,9.76,14.93,18.16,22.13,18440.0,20300.0,31050.0,37770.0,46040.0,,
11,DC,District of Columbia,35-2021,Food Preparation Workers,detailed,3770.0,14.3,5.663,0.91,11.43,23770.0,2.5,8.62,8.96,10.16,13.44,16.3,17930.0,18630.0,21140.0,27950.0,33900.0,,
11,DC,District of Columbia,35-3011,Bartenders,detailed,2900.0,7.3,4.356,1.04,12.18,25330.0,3.5,8.58,8.86,9.34,13.88,18.83,17850.0,18420.0,19420.0,28870.0,39170.0,,
11,DC,District of Columbia,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,7270.0,10.0,10.924,0.48,12.13,25220.0,3.6,8.71,9.16,10.62,14.53,17.94,18110.0,19060.0,22090.0,30220.0,37320.0,,
11,DC,District of Columbia,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,1420.0,27.9,2.137,0.63,10.9,22670.0,3.9,8.59,8.87,9.35,12.18,16.42,17880.0,18440.0,19440.0,25330.0,34160.0,,
11,DC,District of Columbia,35-3031,Waiters and Waitresses,detailed,10360.0,7.0,15.565,0.86,12.37,25730.0,5.6,8.54,8.76,9.13,11.39,22.6,17760.0,18220.0,18980.0,23700.0,47000.0,,
11,DC,District of Columbia,35-3041,"Food Servers, Nonrestaurant",detailed,1540.0,8.2,2.311,1.25,14.51,30170.0,4.3,8.71,9.22,12.23,17.59,21.59,18110.0,19180.0,25440.0,36590.0,44900.0,,
11,DC,District of Columbia,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,3450.0,10.3,5.185,1.68,11.02,22920.0,2.7,8.57,8.82,9.23,12.89,16.99,17830.0,18340.0,19200.0,26800.0,35350.0,,
11,DC,District of Columbia,35-9021,Dishwashers,detailed,3590.0,6.9,5.386,1.43,11.82,24580.0,2.9,8.67,9.03,10.14,14.79,17.79,18040.0,18790.0,21080.0,30770.0,37000.0,,
11,DC,District of Columbia,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,1740.0,14.9,2.615,0.96,11.7,24340.0,3.2,8.77,9.31,10.93,13.91,16.51,18250.0,19370.0,22730.0,28940.0,34350.0,,
11,DC,District of Columbia,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,220.0,34.5,0.335,1.17,12.89,26810.0,6.5,9.14,10.02,11.21,15.69,19.07,19010.0,20830.0,23320.0,32630.0,39670.0,,
11,DC,District of Columbia,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,19300.0,2.0,28.983,0.9,15.3,31820.0,1.3,10.34,12.38,14.56,17.5,21.0,21500.0,25750.0,30290.0,36400.0,43680.0,,
11,DC,District of Columbia,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,1190.0,5.0,1.781,1.39,20.08,41770.0,2.3,12.56,14.78,19.12,23.16,29.44,26130.0,30740.0,39770.0,48170.0,61240.0,,
11,DC,District of Columbia,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,120.0,31.1,0.182,0.24,31.5,65510.0,12.2,16.44,19.17,30.2,35.65,45.27,34200.0,39860.0,62820.0,74150.0,94160.0,,
11,DC,District of Columbia,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,12530.0,2.7,18.813,1.19,14.35,29840.0,1.5,10.03,12.01,13.71,16.35,19.6,20870.0,24990.0,28510.0,34020.0,40770.0,,
11,DC,District of Columbia,37-2012,Maids and Housekeeping Cleaners,detailed,4470.0,3.9,6.718,0.97,15.76,32770.0,1.9,11.11,14.52,16.22,17.73,18.94,23110.0,30210.0,33730.0,36870.0,39390.0,,
11,DC,District of Columbia,37-2021,Pest Control Workers,detailed,40.0,31.6,0.065,0.13,20.32,42260.0,4.1,9.07,16.42,21.15,25.5,28.22,18870.0,34160.0,43980.0,53040.0,58700.0,,
11,DC,District of Columbia,37-3011,Landscaping and Groundskeeping Workers,detailed,590.0,5.2,0.883,0.14,17.01,35370.0,4.9,10.73,12.56,15.61,20.37,26.53,22330.0,26120.0,32460.0,42370.0,55190.0,,
11,DC,District of Columbia,37-3013,Tree Trimmers and Pruners,detailed,40.0,35.9,0.062,0.2,20.89,43460.0,2.4,13.4,15.7,18.6,28.11,28.12,27880.0,32660.0,38690.0,58470.0,58480.0,,
11,DC,District of Columbia,37-3019,"Grounds Maintenance Workers, All Other",detailed,290.0,12.3,0.437,3.04,17.95,37340.0,5.3,9.39,11.25,16.17,21.94,31.04,19530.0,23390.0,33630.0,45630.0,64570.0,,
11,DC,District of Columbia,39-0000,Personal Care and Service Occupations,major,10990.0,6.1,16.507,0.55,16.21,33720.0,3.4,9.13,10.49,13.65,18.09,25.45,19000.0,21830.0,28380.0,37630.0,52930.0,,
11,DC,District of Columbia,39-1021,First-Line Supervisors of Personal Service Workers,detailed,480.0,13.3,0.721,0.64,22.62,47050.0,4.0,13.7,16.56,22.05,27.49,33.06,28500.0,34440.0,45870.0,57180.0,68750.0,,
11,DC,District of Columbia,39-2021,Nonfarm Animal Caretakers,detailed,150.0,43.5,0.227,0.19,13.3,27670.0,5.1,9.76,10.42,11.52,16.31,18.63,20300.0,21670.0,23950.0,33920.0,38760.0,,
11,DC,District of Columbia,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,580.0,24.0,0.872,1.08,11.23,23360.0,7.2,8.55,8.84,9.31,12.62,15.45,17780.0,18380.0,19360.0,26240.0,32140.0,,
11,DC,District of Columbia,39-3091,Amusement and Recreation Attendants,detailed,80.0,39.0,0.113,0.06,10.36,21550.0,3.8,8.56,8.83,9.29,10.82,14.18,17800.0,18370.0,19330.0,22500.0,29500.0,,
11,DC,District of Columbia,39-3092,Costume Attendants,detailed,80.0,36.6,0.115,2.59,25.91,53890.0,14.9,12.05,13.52,16.65,22.18,36.46,25060.0,28110.0,34630.0,46140.0,75840.0,,
11,DC,District of Columbia,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,40.0,17.6,0.053,0.37,13.11,27270.0,8.8,8.75,9.22,14.44,16.58,17.76,18190.0,19170.0,30030.0,34480.0,36940.0,,
11,DC,District of Columbia,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,1070.0,18.7,1.6,0.6,21.07,43830.0,14.5,8.84,9.76,16.85,22.48,35.42,18380.0,20310.0,35040.0,46750.0,73670.0,,
11,DC,District of Columbia,39-5092,Manicurists and Pedicurists,detailed,60.0,36.5,0.09,0.17,13.01,27060.0,9.8,8.69,9.16,12.01,16.12,20.38,18070.0,19050.0,24980.0,33520.0,42390.0,,
11,DC,District of Columbia,39-5093,Shampooers,detailed,120.0,28.3,0.176,1.49,9.5,19750.0,4.2,8.53,8.76,9.14,10.05,11.2,17730.0,18220.0,19020.0,20910.0,23300.0,,
11,DC,District of Columbia,39-5094,Skincare Specialists,detailed,130.0,27.3,0.202,0.79,19.14,39820.0,10.6,9.07,11.7,16.2,24.12,32.93,18860.0,24340.0,33710.0,50170.0,68500.0,,
11,DC,District of Columbia,39-6011,Baggage Porters and Bellhops,detailed,630.0,6.0,0.951,2.88,17.25,35880.0,8.6,8.92,10.0,13.5,18.21,22.8,18540.0,20790.0,28080.0,37880.0,47430.0,,
11,DC,District of Columbia,39-6012,Concierges,detailed,1170.0,14.6,1.762,7.74,16.43,34170.0,5.0,11.96,13.07,15.12,17.64,20.85,24880.0,27180.0,31440.0,36690.0,43370.0,,
11,DC,District of Columbia,39-7011,Tour Guides and Escorts,detailed,190.0,12.3,0.291,1.12,18.85,39210.0,5.3,12.67,14.65,17.29,24.43,27.26,26350.0,30470.0,35960.0,50800.0,56700.0,,
11,DC,District of Columbia,39-9011,Childcare Workers,detailed,1290.0,27.5,1.935,0.43,16.04,33360.0,9.5,9.72,12.13,15.73,18.2,24.46,20220.0,25240.0,32720.0,37860.0,50880.0,,
11,DC,District of Columbia,39-9021,Personal Care Aides,detailed,2370.0,17.7,3.563,0.42,11.01,22900.0,3.0,9.23,9.79,10.73,11.72,13.76,19190.0,20360.0,22310.0,24370.0,28630.0,,
11,DC,District of Columbia,39-9031,Fitness Trainers and Aerobics Instructors,detailed,1030.0,15.7,1.551,0.86,20.63,42910.0,4.8,9.21,12.98,17.06,22.47,37.06,19150.0,27000.0,35490.0,46740.0,77090.0,,
11,DC,District of Columbia,39-9032,Recreation Workers,detailed,650.0,6.8,0.981,0.41,20.64,42940.0,5.0,10.11,14.81,18.65,24.45,31.44,21030.0,30800.0,38780.0,50860.0,65400.0,,
11,DC,District of Columbia,39-9041,Residential Advisors,detailed,620.0,11.4,0.931,1.4,13.66,28400.0,2.3,9.65,11.43,13.08,14.71,18.21,20070.0,23770.0,27210.0,30590.0,37880.0,,
11,DC,District of Columbia,39-9099,"Personal Care and Service Workers, All Other",detailed,**,**,**,**,14.52,30200.0,5.0,9.89,11.06,13.99,16.83,18.51,20560.0,23010.0,29100.0,35000.0,38500.0,,
11,DC,District of Columbia,41-0000,Sales and Related Occupations,major,26270.0,4.2,39.458,0.37,20.17,41950.0,3.3,8.94,9.75,13.67,22.25,39.83,18590.0,20270.0,28430.0,46270.0,82840.0,,
11,DC,District of Columbia,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,1890.0,9.4,2.842,0.31,21.63,44990.0,2.7,14.34,16.87,20.3,23.87,31.76,29830.0,35090.0,42220.0,49660.0,66070.0,,
11,DC,District of Columbia,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,600.0,18.5,0.894,0.48,35.54,73910.0,4.0,15.33,23.36,29.66,46.92,57.72,31890.0,48590.0,61700.0,97590.0,120060.0,,
11,DC,District of Columbia,41-2011,Cashiers,detailed,8110.0,8.4,12.177,0.48,11.03,22940.0,1.6,8.75,9.14,10.15,12.02,14.69,18200.0,19010.0,21110.0,25010.0,30550.0,,
11,DC,District of Columbia,41-2021,Counter and Rental Clerks,detailed,560.0,20.2,0.841,0.26,13.23,27520.0,6.5,8.75,9.18,11.09,15.96,20.27,18190.0,19100.0,23070.0,33200.0,42150.0,,
11,DC,District of Columbia,41-2031,Retail Salespersons,detailed,6420.0,7.8,9.645,0.29,12.75,26530.0,2.7,8.78,9.21,10.87,14.65,18.65,18250.0,19160.0,22620.0,30480.0,38790.0,,
11,DC,District of Columbia,41-3011,Advertising Sales Agents,detailed,**,**,**,**,30.87,64220.0,7.0,12.83,17.03,24.1,40.36,56.14,26690.0,35420.0,50120.0,83950.0,116780.0,,
11,DC,District of Columbia,41-3021,Insurance Sales Agents,detailed,530.0,19.8,0.799,0.3,30.63,63710.0,6.2,15.24,18.68,25.26,35.1,57.38,31700.0,38860.0,52550.0,73000.0,119340.0,,
11,DC,District of Columbia,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,1160.0,13.6,1.742,0.71,50.08,104170.0,9.0,16.13,22.98,40.31,62.14,#,33550.0,47790.0,83850.0,129240.0,#,,
11,DC,District of Columbia,41-3041,Travel Agents,detailed,510.0,20.9,0.771,1.59,18.54,38570.0,7.9,10.51,13.03,17.1,21.66,27.04,21860.0,27100.0,35560.0,45050.0,56230.0,,
11,DC,District of Columbia,41-3099,"Sales Representatives, Services, All Other",detailed,2290.0,20.2,3.436,0.6,31.84,66240.0,7.8,13.28,16.64,26.36,40.57,56.9,27610.0,34610.0,54830.0,84390.0,118350.0,,
11,DC,District of Columbia,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,440.0,12.9,0.658,0.25,36.12,75130.0,4.2,17.12,22.8,33.15,44.13,58.92,35620.0,47430.0,68950.0,91790.0,122560.0,,
11,DC,District of Columbia,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,1210.0,16.6,1.816,0.17,30.98,64440.0,8.6,12.88,17.71,24.17,34.61,60.23,26780.0,36840.0,50280.0,71990.0,125290.0,,
