AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,DC,District of Columbia,31-9011,Massage Therapists,detailed,90,24.3,0.131,0.2,16.78,34890,11.7,9.57,9.58,11.25,21.16,29.27,19910,19920,23390,44020,60880,,
11,DC,District of Columbia,31-9091,Dental Assistants,detailed,520,15.3,0.772,0.33,20,41600,6.6,13.03,14.74,19.56,24.82,28.35,27090,30660,40680,51630,58970,,
11,DC,District of Columbia,31-9092,Medical Assistants,detailed,1490,9.9,2.203,0.51,19.13,39780,2.4,14.89,16.32,18.59,22.08,24.45,30970,33950,38670,45930,50860,,
11,DC,District of Columbia,31-9093,Medical Equipment Preparers,detailed,190,0,0.283,0.78,20.22,42060,1.4,15,16.38,18.64,22.51,27.72,31210,34070,38760,46820,57650,,
11,DC,District of Columbia,31-9094,Medical Transcriptionists,detailed,70,44.4,0.106,0.25,23.45,48780,4,17.54,20.75,24.34,27.39,29.23,36480,43160,50630,56960,60790,,
11,DC,District of Columbia,31-9095,Pharmacy Aides,detailed,90,19.4,0.14,0.51,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,180,11.9,0.264,0.48,18.44,38350,8.8,10.48,12.98,17.26,21.59,25.28,21800,27000,35900,44900,52580,,
11,DC,District of Columbia,31-9097,Phlebotomists,detailed,180,10.3,0.267,0.31,19.41,40380,2.2,15.29,16.54,18.62,21.81,23.86,31800,34400,38740,45370,49640,,
11,DC,District of Columbia,31-9099,"Healthcare Support Workers, All Other",detailed,300,16.2,0.449,0.65,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,33-0000,Protective Service Occupations,major,27490,2.1,40.657,1.67,28.74,59780,10.3,12.77,16.17,25.28,36.23,52.4,26560,33640,52590,75370,108980,,
11,DC,District of Columbia,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,980,7.6,1.446,2.86,24.02,49960,4.7,13.53,17.23,23.25,29.8,36.47,28150,35840,48360,61990,75860,,
11,DC,District of Columbia,33-3021,Detectives and Criminal Investigators,detailed,2590,0,3.827,4.95,57.35,119280,2.8,37.78,46.32,61.85,65.5,73.1,78590,96350,128650,136230,152050,,
11,DC,District of Columbia,33-3041,Parking Enforcement Workers,detailed,**,**,**,**,22.92,47680,4.5,17.42,20.63,24.56,25.24,26.29,36220,42920,51090,52510,54680,,
11,DC,District of Columbia,33-3051,Police and Sheriff's Patrol Officers,detailed,5230,0,7.732,1.63,34.62,72000,2.1,25.29,28.98,34.04,40.85,41.86,52600,60270,70790,84970,87070,,
11,DC,District of Columbia,33-9032,Security Guards,detailed,13110,5.1,19.387,2.44,18.75,39010,3.9,11.34,13.37,17.67,24.09,28.29,23580,27820,36760,50110,58850,,
11,DC,District of Columbia,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,200,12.9,0.291,0.28,14.34,29830,4.5,9.68,11,15.25,16.82,19.29,20120,22880,31720,34980,40120,,
11,DC,District of Columbia,33-9093,Transportation Security Screeners,detailed,70,0,0.11,0.36,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,33-9099,"Protective Service Workers, All Other",detailed,1400,28.1,2.065,2.37,20.1,41810,8.2,14.51,15.83,17.29,18.91,32.91,30180,32930,35970,39330,68460,,
11,DC,District of Columbia,35-0000,Food Preparation and Serving Related Occupations,major,54130,2.4,80.065,0.88,13.76,28620,1.7,9.57,9.58,11,14.79,21.04,19910,19920,22890,30770,43770,,
11,DC,District of Columbia,35-1011,Chefs and Head Cooks,detailed,1300,16.1,1.928,2.06,29.24,60820,4.6,16.17,18.31,25.58,37.38,47.44,33640,38080,53210,77760,98670,,
11,DC,District of Columbia,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,3590,6.3,5.31,0.83,22.78,47390,5.8,12.37,14.45,19.6,25.39,29.88,25730,30060,40760,52820,62150,,
11,DC,District of Columbia,35-2011,"Cooks, Fast Food",detailed,2050,28.3,3.035,0.8,10.38,21580,2.7,9.57,9.58,9.59,10.83,12.67,19910,19920,19950,22520,26340,,
11,DC,District of Columbia,35-2012,"Cooks, Institution and Cafeteria",detailed,1320,7.3,1.953,0.67,15.96,33200,1.8,12.13,13.45,15.63,17.97,20.91,25220,27980,32510,37370,43500,,
11,DC,District of Columbia,35-2014,"Cooks, Restaurant",detailed,5520,7.5,8.162,0.98,13.95,29030,3,9.69,10.72,12.7,15.77,21.18,20160,22310,26410,32810,44050,,
11,DC,District of Columbia,35-2015,"Cooks, Short Order",detailed,430,25.3,0.636,0.45,13.24,27540,4.2,9.59,10.37,12.49,14.37,17.98,19940,21570,25990,29880,37390,,
11,DC,District of Columbia,35-2019,"Cooks, All Other",detailed,**,**,**,**,13.59,28270,4.2,9.58,9.61,12.19,16.04,19.86,19920,20000,25360,33350,41310,,
11,DC,District of Columbia,35-2021,Food Preparation Workers,detailed,3140,10.7,4.645,0.74,12.61,26220,2.1,9.57,9.58,11,14.29,18.92,19910,19920,22880,29720,39350,,
11,DC,District of Columbia,35-3011,Bartenders,detailed,3570,5.9,5.279,1.24,14.06,29240,3.7,9.57,9.58,11.08,15.09,20.67,19910,19920,23040,31390,42990,,
11,DC,District of Columbia,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,8590,11.8,12.703,0.54,11.45,23820,1.9,9.57,9.58,10.33,12.2,14.86,19910,19920,21490,25370,30920,,
11,DC,District of Columbia,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,1290,14.7,1.909,0.54,12.16,25290,6,9.57,9.62,10.77,12.61,17.63,19910,20000,22400,26240,36670,,
11,DC,District of Columbia,35-3031,Waiters and Waitresses,detailed,10180,10,15.055,0.83,13.15,27360,4.5,9.51,9.57,9.58,11.59,20.78,19780,19910,19930,24110,43230,,
11,DC,District of Columbia,35-3041,"Food Servers, Nonrestaurant",detailed,1790,12.1,2.649,1.42,14.73,30630,2.8,9.57,9.58,12.53,17.32,22.78,19910,19930,26060,36030,47390,,
11,DC,District of Columbia,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,4230,12,6.264,2.09,11.84,24630,2.3,9.57,9.58,9.68,12.66,17.44,19910,19920,20140,26330,36280,,
11,DC,District of Columbia,35-9021,Dishwashers,detailed,4280,6.3,6.33,1.73,12.22,25430,2,9.58,9.61,11.01,14.03,17.44,19920,19990,22900,29170,36270,,
11,DC,District of Columbia,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,2400,13.5,3.554,1.25,11.75,24450,2.3,9.57,9.58,10.9,13.16,15.36,19910,19920,22680,27370,31940,,
11,DC,District of Columbia,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,**,**,**,**,11.55,24030,6.3,9.57,9.58,9.6,11.8,15.06,19910,19920,19960,24530,31320,,
11,DC,District of Columbia,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,23010,4.2,34.031,1.06,15.39,32020,1.5,10.07,12,14.37,17.9,22,20950,24950,29890,37220,45770,,
11,DC,District of Columbia,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,1490,5.3,2.204,1.82,21.59,44920,2.8,13.12,16.05,20.66,25.6,30.71,27300,33390,42980,53250,63880,,
11,DC,District of Columbia,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,90,17.3,0.129,0.17,40.73,84710,14.6,23.4,31.49,35.53,42.44,64.79,48680,65500,73900,88280,134760,,
11,DC,District of Columbia,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,16180,5.2,23.94,1.54,14.38,29900,1.7,10.06,11.59,13.65,16.46,19.95,20930,24100,28390,34230,41490,,
11,DC,District of Columbia,37-2012,Maids and Housekeeping Cleaners,detailed,4420,9.7,6.537,0.97,15.97,33220,2.2,9.58,13.03,16.36,18.69,21.65,19930,27110,34030,38880,45040,,
11,DC,District of Columbia,37-2021,Pest Control Workers,detailed,30,19.4,0.051,0.1,23.81,49520,3.6,16.4,18.49,25.89,28.7,30.06,34120,38470,53850,59690,62530,,
11,DC,District of Columbia,37-3011,Landscaping and Groundskeeping Workers,detailed,640,8.2,0.951,0.15,18.1,37640,4.1,12.3,13.84,16.86,22.05,27.08,25570,28790,35060,45870,56330,,
11,DC,District of Columbia,37-3019,"Grounds Maintenance Workers, All Other",detailed,80,30.5,0.122,1,15.98,33240,13.9,9.58,9.61,14.47,18.98,27.1,19920,19990,30090,39480,56360,,
11,DC,District of Columbia,39-0000,Personal Care and Service Occupations,major,12650,5.2,18.71,0.6,15.98,33240,3.1,9.58,10.66,13.2,17.19,25.56,19920,22180,27460,35760,53150,,
11,DC,District of Columbia,39-1021,First-Line Supervisors of Personal Service Workers,detailed,350,16.7,0.517,0.4,24.9,51790,7.1,14.27,16.89,21.09,29.12,38.26,29670,35140,43860,60570,79590,,
11,DC,District of Columbia,39-2021,Nonfarm Animal Caretakers,detailed,230,37,0.345,0.27,14.26,29660,7.9,9.92,11.67,13.37,15.97,21.06,20630,24280,27810,33210,43800,,
11,DC,District of Columbia,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,510,13.5,0.748,0.91,13.32,27700,5.9,9.58,9.61,12.15,14.45,18.03,19920,20000,25270,30060,37510,,
11,DC,District of Columbia,39-3091,Amusement and Recreation Attendants,detailed,80,25.4,0.119,0.06,13.5,28070,9.1,9.58,9.63,11.38,17.34,21.51,19920,20020,23670,36070,44740,,
11,DC,District of Columbia,39-3092,Costume Attendants,detailed,90,26.1,0.137,3.1,25.23,52490,15.4,11.86,15.22,19.36,23.58,34.54,24660,31660,40270,49050,71850,,
11,DC,District of Columbia,39-5011,Barbers,detailed,**,**,**,**,23.03,47900,2.5,12.11,14.68,23.18,28.61,36.79,25200,30520,48220,59510,76520,,
11,DC,District of Columbia,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,1050,7.6,1.558,0.62,19.5,40560,13.2,9.57,9.58,12.82,23.24,40.19,19910,19920,26660,48350,83590,,
11,DC,District of Columbia,39-5091,"Makeup Artists, Theatrical and Performance",detailed,**,**,**,**,41.54,86390,17.1,10.96,13.33,50.17,66.86,73.99,22810,27720,104350,139070,153910,,
11,DC,District of Columbia,39-5092,Manicurists and Pedicurists,detailed,40,22,0.063,0.1,15.08,31360,7.9,9.58,12.61,15.37,17.66,19.27,19920,26230,31970,36720,40080,,
11,DC,District of Columbia,39-5093,Shampooers,detailed,150,19.1,0.216,1.96,10.73,22320,5.6,9.57,9.58,9.59,11.1,13.51,19910,19920,19940,23090,28090,,
11,DC,District of Columbia,39-5094,Skincare Specialists,detailed,80,28.4,0.116,0.4,17.48,36360,10.7,9.58,10.47,15.89,22.6,29.97,19920,21790,33040,47020,62340,,
11,DC,District of Columbia,39-6011,Baggage Porters and Bellhops,detailed,660,7.9,0.983,2.91,16.79,34930,8.9,9.63,10.59,13.13,17.89,26.53,20030,22030,27310,37200,55170,,
11,DC,District of Columbia,39-6012,Concierges,detailed,820,17,1.217,5.34,15.92,33110,2.9,12.05,13.09,14.83,18.58,21.99,25060,27230,30850,38640,45730,,
11,DC,District of Columbia,39-7011,Tour Guides and Escorts,detailed,420,13.9,0.615,2.36,17.66,36730,4.6,12.41,14.66,16.72,18.61,26.68,25810,30490,34770,38720,55490,,
11,DC,District of Columbia,39-7012,Travel Guides,detailed,40,20.5,0.064,3.14,24.58,51130,3.9,16.84,20.05,24.09,29.34,34.61,35030,41700,50100,61020,71990,,
11,DC,District of Columbia,39-9011,Childcare Workers,detailed,1420,15.9,2.104,0.51,12.93,26900,5.2,9.57,9.58,11.06,15.63,18.13,19910,19920,23010,32520,37700,,
11,DC,District of Columbia,39-9021,Personal Care Aides,detailed,3960,10.6,5.853,0.59,12.01,24980,2.6,9.78,10.63,12,13.49,14.4,20340,22110,24960,28060,29940,,
11,DC,District of Columbia,39-9031,Fitness Trainers and Aerobics Instructors,detailed,1170,28,1.728,1,22.37,46520,10.9,9.58,10.47,17.8,29.17,43.86,19920,21780,37030,60680,91220,,
11,DC,District of Columbia,39-9032,Recreation Workers,detailed,570,5.9,0.841,0.35,24.3,50530,3.4,15.72,17.57,22.65,29.26,35.71,32700,36550,47100,60870,74270,,
11,DC,District of Columbia,39-9041,Residential Advisors,detailed,700,15,1.031,1.39,15.04,31280,3.2,10.14,12.47,14.18,17.01,20.67,21080,25940,29490,35390,42990,,
11,DC,District of Columbia,39-9099,"Personal Care and Service Workers, All Other",detailed,60,24.8,0.084,0.2,14.75,30690,6.8,9.58,11.05,13.93,17.28,19.71,19930,22990,28970,35930,40990,,
11,DC,District of Columbia,41-0000,Sales and Related Occupations,major,26930,3.6,39.833,0.38,20.66,42970,2.9,9.55,10.31,13.51,23.33,40.47,19860,21450,28100,48530,84180,,
11,DC,District of Columbia,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,1590,7.9,2.358,0.27,22.41,46600,2.5,13.89,17.03,20.99,25.43,33.88,28900,35420,43650,52890,70470,,
11,DC,District of Columbia,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,470,9.4,0.698,0.39,39.57,82310,5,14.82,23.04,37.55,51.8,61.66,30830,47920,78110,107740,128240,,
11,DC,District of Columbia,41-2011,Cashiers,detailed,9360,7,13.845,0.55,11.27,23430,1.3,9.53,9.6,10.5,11.75,14.39,19810,19960,21840,24440,29940,,
11,DC,District of Columbia,41-2021,Counter and Rental Clerks,detailed,520,28.8,0.768,0.24,15.49,32220,3.6,9.62,11.12,14.94,18.31,23.1,20010,23140,31080,38090,48040,,
11,DC,District of Columbia,41-2031,Retail Salespersons,detailed,6460,8.4,9.552,0.29,15.41,32050,4.4,9.58,10.13,11.95,16.62,26.86,19920,21060,24860,34560,55880,,
11,DC,District of Columbia,41-3011,Advertising Sales Agents,detailed,640,19.7,0.949,0.87,34.88,72550,7.9,15.32,20.77,27.15,38.76,60.95,31860,43190,56480,80620,126780,,
11,DC,District of Columbia,41-3021,Insurance Sales Agents,detailed,380,35.4,0.564,0.2,30.49,63420,6.5,15.57,17.37,22.93,38.32,54.21,32380,36130,47700,79710,112750,,
11,DC,District of Columbia,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,1490,20.2,2.206,0.95,49.76,103500,9,14.3,21.69,35.6,66.82,#,29740,45110,74040,138990,#,,
11,DC,District of Columbia,41-3041,Travel Agents,detailed,450,8.6,0.662,1.37,19.63,40820,5.6,12.14,15.2,18.77,23.64,28.48,25260,31620,39040,49180,59240,,
11,DC,District of Columbia,41-3099,"Sales Representatives, Services, All Other",detailed,2540,7.3,3.763,0.59,29.66,61690,4.1,12.58,17.15,27.02,38.01,47.98,26160,35670,56200,79060,99800,,
11,DC,District of Columbia,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,450,13.6,0.666,0.27,42.51,88420,9,18.35,24.76,34.73,50.42,79.96,38160,51510,72240,104880,166320,,
11,DC,District of Columbia,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,1190,9.8,1.76,0.17,28.13,58510,6.3,10.09,16.44,25.23,35.99,48.15,20990,34200,52480,74870,100150,,
11,DC,District of Columbia,41-9011,Demonstrators and Product Promoters,detailed,80,30.4,0.121,0.2,15.93,33130,12.1,9.77,11.29,14.79,18.56,22.94,20320,23490,30760,38600,47710,,
11,DC,District of Columbia,41-9021,Real Estate Brokers,detailed,150,39.9,0.217,0.77,71.51,148730,15.7,24.02,33.8,57.56,#,#,49960,70310,119720,#,#,,
11,DC,District of Columbia,41-9022,Real Estate Sales Agents,detailed,650,13.9,0.957,0.87,32.53,67660,10.7,13.4,16.14,30.64,46.54,55.6,27880,33580,63720,96810,115640,,
11,DC,District of Columbia,41-9031,Sales Engineers,detailed,80,34.6,0.112,0.21,54.43,113220,5.6,35.15,48.56,54.5,60.17,76.24,73120,101010,113350,125150,158580,,
11,DC,District of Columbia,41-9041,Telemarketers,detailed,230,17.5,0.336,0.2,12.35,25680,6.4,9.53,9.56,10.41,14.04,17.76,19810,19890,21650,29190,36930,,
11,DC,District of Columbia,41-9099,"Sales and Related Workers, All Other",detailed,170,40.9,0.247,0.4,21.36,44430,12.7,9.53,13.28,18.34,24.67,37.78,19820,27620,38160,51310,78580,,
11,DC,District of Columbia,43-0000,Office and Administrative Support Occupations,major,81050,1.6,119.885,0.76,24.25,50440,1,12.66,16.71,22.29,29.2,37.93,26320,34750,46360,60730,78900,,
11,DC,District of Columbia,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,5320,3.5,7.873,0.76,38.2,79470,2.4,20.63,26.29,34.27,45.14,60.87,42910,54690,71270,93900,126610,,
11,DC,District of Columbia,43-2011,"Switchboard Operators, Including Answering Service",detailed,360,16.9,0.528,0.72,17.98,37400,3.6,11.66,15.4,17.77,20.91,23.62,24240,32030,36970,43490,49140,,
11,DC,District of Columbia,43-2021,Telephone Operators,detailed,50,26.9,0.08,1.13,19.53,40620,5,14,15.88,18.36,22.86,27.2,29110,33040,38180,47540,56570,,
11,DC,District of Columbia,43-3011,Bill and Account Collectors,detailed,260,8.3,0.388,0.17,28.93,60170,2.4,19.37,22.01,27.46,34.32,41.89,40280,45780,57130,71390,87140,,
11,DC,District of Columbia,43-3021,Billing and Posting Clerks,detailed,850,7.5,1.251,0.35,25.66,53370,3.1,15.32,19.41,24.64,32.14,37.62,31870,40380,51250,66850,78240,,
11,DC,District of Columbia,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,3710,4.1,5.486,0.48,26,54080,1.7,17.02,20.69,25.18,30.19,36.75,35400,43030,52380,62800,76440,,
11,DC,District of Columbia,43-3051,Payroll and Timekeeping Clerks,detailed,650,10.9,0.959,0.79,27.78,57780,2.5,18.44,23.37,27.41,32.17,36.94,38350,48600,57020,66920,76830,,
11,DC,District of Columbia,43-3061,Procurement Clerks,detailed,290,3.1,0.436,0.84,26.51,55130,2.7,19.3,21.73,25.06,29.17,36.05,40140,45200,52130,60670,74990,,
11,DC,District of Columbia,43-3071,Tellers,detailed,890,10.4,1.311,0.36,14.7,30580,2.8,11.06,12.57,13.99,16.34,19.84,23010,26150,29100,33990,41270,,
11,DC,District of Columbia,43-3099,"Financial Clerks, All Other",detailed,50,26.9,0.08,0.32,23.63,49150,6.3,14.85,18.93,22.43,27.22,31.62,30890,39380,46660,56620,65770,,
11,DC,District of Columbia,43-4011,Brokerage Clerks,detailed,110,35.8,0.168,0.4,27.65,57520,3.3,20.22,22.64,26.34,29.89,40.65,42060,47100,54780,62160,84560,,
11,DC,District of Columbia,43-4051,Customer Service Representatives,detailed,6600,6.4,9.758,0.52,20.71,43070,2.3,12.19,14.74,19.09,24.5,30.32,25350,30650,39710,50960,63070,,
11,DC,District of Columbia,43-4061,"Eligibility Interviewers, Government Programs",detailed,560,1.9,0.827,0.87,27.34,56870,2.7,20.41,24.15,27.2,30.07,34.96,42460,50230,56570,62550,72720,,
11,DC,District of Columbia,43-4071,File Clerks,detailed,500,8.8,0.745,0.73,21.92,45600,2.6,13.39,17.23,21.19,25.5,30.88,27860,35840,44070,53050,64240,,
11,DC,District of Columbia,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,800,6.8,1.184,0.67,16.22,33730,1.5,10.91,13.6,16.49,18.54,21.42,22690,28290,34290,38570,44550,,
11,DC,District of Columbia,43-4111,"Interviewers, Except Eligibility and Loan",detailed,260,14.8,0.381,0.29,19.73,41040,2.6,12.57,15.72,18.52,23.57,28.82,26140,32710,38520,49030,59940,,
11,DC,District of Columbia,43-4121,"Library Assistants, Clerical",detailed,470,7.4,0.693,0.95,17.27,35920,6.5,10.31,11.04,16.79,21.85,25.49,21450,22970,34930,45450,53010,,
11,DC,District of Columbia,43-4131,Loan Interviewers and Clerks,detailed,160,39.3,0.233,0.15,21.77,45280,4.6,11.63,15.9,21.66,27.57,32.19,24190,33080,45040,57340,66950,,
11,DC,District of Columbia,43-4141,New Accounts Clerks,detailed,50,27.4,0.077,0.22,21.41,44530,4.4,16.82,19.3,21.14,22.99,25.63,34990,40130,43980,47820,53300,,
11,DC,District of Columbia,43-4151,Order Clerks,detailed,**,**,**,**,18.33,38130,6.6,11.38,14.74,19.58,22.01,23.47,23670,30650,40730,45790,48820,,
11,DC,District of Columbia,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,830,9.1,1.222,1.21,25.06,52110,2.3,18.39,21.25,24.9,28.36,31.98,38250,44200,51790,59000,66530,,
11,DC,District of Columbia,43-4171,Receptionists and Information Clerks,detailed,4330,10.4,6.407,0.91,16.54,34400,1.9,10.63,12.53,16.12,19.19,23.23,22110,26070,33520,39910,48320,,
11,DC,District of Columbia,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,290,10.2,0.423,0.42,22.7,47210,5.7,13.38,17,22.21,27.28,32.34,27830,35360,46190,56730,67270,,
11,DC,District of Columbia,43-4199,"Information and Record Clerks, All Other",detailed,3040,1.6,4.492,3.5,25.79,53630,2.9,17.92,21.73,25.53,29.8,33.11,37280,45190,53100,61990,68870,,
11,DC,District of Columbia,43-5011,Cargo and Freight Agents,detailed,90,29.4,0.13,0.22,18.31,38090,6.2,12.46,13.55,15.41,22.95,28.92,25920,28180,32050,47740,60160,,
11,DC,District of Columbia,43-5021,Couriers and Messengers,detailed,370,25.9,0.553,1.04,17.51,36430,7.3,10.35,12.5,19.23,21.99,23.57,21520,25990,39990,45740,49030,,
11,DC,District of Columbia,43-5031,"Police, Fire, and Ambulance Dispatchers",detailed,140,5.2,0.202,0.29,28.82,59950,9.2,17.23,22.97,31.67,33.83,34.8,35840,47770,65870,70360,72370,,
11,DC,District of Columbia,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,290,12.4,0.435,0.3,19.99,41580,5.1,12.88,14.43,19.03,24.42,28.33,26780,30000,39570,50790,58930,,
11,DC,District of Columbia,43-5051,Postal Service Clerks,detailed,150,0,0.223,0.39,25.18,52380,*,18.38,25.52,27.31,27.87,27.88,38240,53090,56790,57970,57980,,
11,DC,District of Columbia,43-5052,Postal Service Mail Carriers,detailed,970,0,1.429,0.62,25.2,52410,*,15.69,19.5,28.5,28.51,28.51,32630,40560,59280,59290,59300,,
11,DC,District of Columbia,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,630,0,0.93,1.17,24.95,51910,*,15.63,26.77,27.29,27.31,27.87,32520,55680,56760,56800,57970,,
11,DC,District of Columbia,43-5061,"Production, Planning, and Expediting Clerks",detailed,700,9.8,1.035,0.46,27.9,58040,2.7,19.16,22.2,27.05,31.17,38.2,39860,46170,56260,64830,79460,,
11,DC,District of Columbia,43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,570,7.4,0.841,0.17,20.51,42670,5.7,10.64,14.28,21.73,25.9,28.59,22140,29700,45200,53870,59470,,
11,DC,District of Columbia,43-5081,Stock Clerks and Order Fillers,detailed,2710,12.9,4.009,0.29,14.96,31110,2.1,9.64,10.94,13.83,18.21,22.36,20050,22750,28760,37870,46510,,
11,DC,District of Columbia,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,7180,5.4,10.626,2.2,30.57,63580,1.3,18.75,23.52,29.77,36.27,43.7,39000,48920,61930,75430,90900,,
11,DC,District of Columbia,43-6012,Legal Secretaries,detailed,4410,6,6.518,4.43,36.1,75100,2.5,20.68,30.36,37.2,43.59,47.56,43000,63140,77370,90680,98920,,
11,DC,District of Columbia,43-6013,Medical Secretaries,detailed,1590,9.9,2.347,0.61,19.09,39700,2.6,13.52,15.72,18.3,21.93,24.76,28130,32690,38070,45610,51490,,
11,DC,District of Columbia,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,14080,3.4,20.82,1.26,22.84,47510,1.8,13.57,17.73,22.11,27.37,32.97,28220,36870,45980,56920,68580,,
11,DC,District of Columbia,43-9011,Computer Operators,detailed,140,6.8,0.202,0.54,26.56,55240,2.6,20.43,24.15,27.17,28.92,32.32,42500,50230,56510,60140,67230,,
11,DC,District of Columbia,43-9021,Data Entry Keyers,detailed,440,17,0.656,0.45,19.43,40410,4.2,13.52,15.7,18.3,22.48,27.68,28120,32660,38050,46760,57580,,
11,DC,District of Columbia,43-9022,Word Processors and Typists,detailed,270,6.5,0.401,0.8,23.27,48400,5.2,14.93,18.03,21.73,26.9,33.81,31060,37500,45190,55960,70330,,
11,DC,District of Columbia,43-9031,Desktop Publishers,detailed,50,43.7,0.079,0.83,26.47,55060,7.6,14.6,19.03,25.53,29.77,42.75,30380,39580,53100,61920,88910,,
11,DC,District of Columbia,43-9041,Insurance Claims and Policy Processing Clerks,detailed,360,26.2,0.531,0.28,24.7,51370,4.8,17.82,20.42,23.12,29.22,34.62,37070,42470,48080,60770,72020,,
11,DC,District of Columbia,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,1230,35.4,1.821,2.63,20.44,42520,2,13.69,17.34,20.92,23.5,27.07,28480,36070,43510,48870,56300,,
11,DC,District of Columbia,43-9061,"Office Clerks, General",detailed,9960,4.5,14.736,0.69,20.82,43300,2.5,10.51,14,18.3,23.67,32.84,21870,29130,38070,49230,68300,,
11,DC,District of Columbia,43-9071,"Office Machine Operators, Except Computer",detailed,830,12,1.222,2.66,19.12,39770,3.7,11.04,13.95,18.74,22.88,27.84,22970,29030,38980,47600,57910,,
11,DC,District of Columbia,43-9081,Proofreaders and Copy Markers,detailed,50,15.4,0.071,0.91,23.2,48250,3.5,17.43,19.9,22.52,26.49,30.01,36260,41380,46840,55110,62420,,
11,DC,District of Columbia,43-9111,Statistical Assistants,detailed,290,16.1,0.43,4.38,24.96,51910,2.6,18.01,20.48,23.76,28.18,33.48,37450,42600,49420,58600,69640,,
11,DC,District of Columbia,43-9199,"Office and Administrative Support Workers, All Other",detailed,2870,3.1,4.244,2.44,20.94,43550,2.5,12.2,14.93,18.12,24.87,32.68,25370,31060,37700,51740,67970,,
11,DC,District of Columbia,45-0000,"Farming, Fishing, and Forestry Occupations",major,**,**,**,**,18.88,39280,8.4,9.58,11.56,16.82,26.58,28.7,19920,24050,34980,55290,59690,,
11,DC,District of Columbia,47-0000,Construction and Extraction Occupations,major,12590,4.7,18.629,0.47,25.58,53210,1.9,14.23,17.91,23.91,30.61,40.25,29590,37250,49720,63680,83710,,
11,DC,District of Columbia,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,1150,11,1.697,0.45,37.53,78060,2.2,25.06,29.07,36.35,44.48,53.84,52130,60460,75620,92510,111980,,
11,DC,District of Columbia,47-2021,Brickmasons and Blockmasons,detailed,120,36.6,0.179,0.4,27.68,57570,5.6,20.81,23.44,27.81,30.28,35.04,43290,48750,57840,62970,72880,,
11,DC,District of Columbia,47-2022,Stonemasons,detailed,160,7.9,0.239,2.49,24.35,50640,15.2,10.6,15.19,19.42,31.83,49.59,22050,31580,40400,66210,103140,,
11,DC,District of Columbia,47-2031,Carpenters,detailed,1650,13.9,2.436,0.53,23.56,49010,2.5,15.51,19.3,23.12,27.6,31.03,32260,40130,48090,57400,64550,,
11,DC,District of Columbia,47-2051,Cement Masons and Concrete Finishers,detailed,410,18,0.613,0.52,23.33,48520,3.1,16.77,19.8,22.46,26.41,31.4,34870,41170,46710,54940,65310,,
