AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,DC,District of Columbia,31-9094,Medical Transcriptionists,detailed,70,1.3,0.099,0.27,15.03,31270,4.5,12.77,12.78,13.24,14.32,22.08,26560,26570,27540,29790,45920,,
11,DC,District of Columbia,31-9095,Pharmacy Aides,detailed,80,13.3,0.109,0.42,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,31-9097,Phlebotomists,detailed,**,**,**,**,20,41600,1.7,16.07,17.54,19.86,22.39,23.95,33420,36490,41300,46570,49810,,
11,DC,District of Columbia,31-9099,"Healthcare Support Workers, All Other",detailed,180,4.1,0.256,0.42,24.92,51830,4.4,13.54,15.43,23.53,28.73,40.23,28160,32080,48940,59760,83670,,
11,DC,District of Columbia,33-0000,Protective Service Occupations,major,27440,6.7,38.525,1.62,31.28,65060,10.2,15.01,18.87,27.96,37.95,54.53,31220,39240,58150,78930,113430,,
11,DC,District of Columbia,33-1011,First-Line Supervisors of Correctional Officers,detailed,60,8.2,0.086,0.28,38.31,79680,4,31.34,33.41,38.33,40.75,46.61,65180,69480,79740,84750,96950,,
11,DC,District of Columbia,33-1012,First-Line Supervisors of Police and Detectives,detailed,1250,0,1.751,2.17,56.62,117770,1.9,34.21,42.39,51.53,78.04,78.94,71150,88170,107180,162330,164200,,
11,DC,District of Columbia,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,980,19.3,1.378,2.54,28.91,60130,3.1,19.22,24.41,28.3,32.32,38.1,39980,50770,58850,67230,79250,,
11,DC,District of Columbia,33-2021,Fire Inspectors and Investigators,detailed,70,17.2,0.093,1.07,36.44,75800,3.8,25.23,28.96,39.21,43.7,45.08,52470,60240,81560,90900,93780,,
11,DC,District of Columbia,33-3021,Detectives and Criminal Investigators,detailed,3050,0,4.276,5.98,58.87,122460,1.8,38.67,44.65,64.1,69.93,78.05,80430,92870,133330,145460,162340,,
11,DC,District of Columbia,33-3041,Parking Enforcement Workers,detailed,260,0,0.36,6.46,24.46,50890,3.2,18.72,20.68,25.07,27.85,29.06,38930,43010,52140,57920,60450,,
11,DC,District of Columbia,33-3051,Police and Sheriff's Patrol Officers,detailed,5450,0,7.647,1.67,36.03,74940,2.4,27.18,29.73,34.41,41.82,44.71,56530,61830,71570,86980,93000,,
11,DC,District of Columbia,33-9021,Private Detectives and Investigators,detailed,180,24.4,0.259,1.21,34.71,72190,7.2,18.62,25.51,33.14,42.66,50.19,38740,53060,68940,88740,104400,,
11,DC,District of Columbia,33-9032,Security Guards,detailed,13410,12.3,18.823,2.44,21.16,44010,3,13.62,16.12,19.62,26.65,29.97,28330,33530,40810,55430,62330,,
11,DC,District of Columbia,33-9091,Crossing Guards,detailed,390,18.8,0.55,1,16.77,34890,3,14.15,15.21,16.95,17.98,19.04,29430,31650,35260,37410,39600,,
11,DC,District of Columbia,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,220,8.8,0.305,0.31,17.7,36810,4,12.77,15.64,18.06,19.83,22.18,26570,32530,37570,41240,46130,,
11,DC,District of Columbia,33-9093,Transportation Security Screeners,detailed,160,0,0.22,0.7,47.67,99160,5,24.45,31.67,40.09,59.87,73.59,50860,65870,83390,124520,153070,,
11,DC,District of Columbia,33-9099,"Protective Service Workers, All Other",detailed,180,20.1,0.253,0.26,26.06,54200,10.3,16.07,18.44,24.43,34.24,35.15,33420,38350,50810,71220,73110,,
11,DC,District of Columbia,35-0000,Food Preparation and Serving Related Occupations,major,59210,2.2,83.115,0.9,18.02,37480,2.1,12.77,12.78,14.53,19.32,27,26560,26580,30220,40190,56170,,
11,DC,District of Columbia,35-1011,Chefs and Head Cooks,detailed,1050,14.2,1.477,1.66,31.63,65780,3.5,19.83,23.49,30.36,37.23,46.23,41240,48850,63150,77440,96150,,
11,DC,District of Columbia,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,3590,8.5,5.043,0.76,22.61,47020,3.6,13.3,15.4,18.5,26.7,37.05,27670,32020,38470,55530,77060,,
11,DC,District of Columbia,35-2011,"Cooks, Fast Food",detailed,2410,29,3.379,1,14.05,29220,6.9,12.51,12.77,12.78,13.13,14.39,26010,26560,26570,27310,29930,,
11,DC,District of Columbia,35-2012,"Cooks, Institution and Cafeteria",detailed,1600,9.1,2.241,0.81,17.92,37270,1.4,13.13,14.65,17.04,19.67,24,27310,30470,35440,40920,49930,,
11,DC,District of Columbia,35-2014,"Cooks, Restaurant",detailed,7230,8.6,10.154,1.1,16.27,33840,1.6,12.84,13.82,15.67,18.25,20.72,26710,28740,32580,37950,43090,,
11,DC,District of Columbia,35-2015,"Cooks, Short Order",detailed,520,36.5,0.732,0.68,14.91,31010,5.6,12.77,12.77,12.78,15.79,19.57,26560,26570,26580,32850,40710,,
11,DC,District of Columbia,35-2019,"Cooks, All Other",detailed,**,**,**,**,16.37,34060,3.4,13.08,13.86,15.56,18.16,22.24,27210,28830,32360,37760,46260,,
11,DC,District of Columbia,35-2021,Food Preparation Workers,detailed,4330,10.9,6.076,1.08,15.15,31510,2.2,12.77,12.8,13.99,15.68,19.58,26570,26630,29100,32620,40730,,
11,DC,District of Columbia,35-3011,Bartenders,detailed,5130,10.3,7.2,1.65,20.96,43600,5.1,12.76,12.77,17.91,24.86,34.89,26550,26560,37250,51700,72570,,
11,DC,District of Columbia,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,8650,7.3,12.138,0.48,15.37,31960,2.3,12.77,12.78,13.88,16.38,21.26,26570,26580,28870,34070,44230,,
11,DC,District of Columbia,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,2060,35.7,2.898,0.89,15.28,31780,1.9,12.77,12.79,13.9,16.39,20.23,26570,26600,28910,34100,42080,,
11,DC,District of Columbia,35-3031,Waiters and Waitresses,detailed,9630,6.5,13.513,0.76,23.14,48120,7.2,12.76,12.77,14.54,28.3,48,26550,26560,30240,58870,99830,,
11,DC,District of Columbia,35-3041,"Food Servers, Nonrestaurant",detailed,1490,11.9,2.087,1.13,15.74,32740,2.4,12.77,12.78,14.19,16.84,20.56,26560,26580,29520,35030,42750,,
11,DC,District of Columbia,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,4890,8.7,6.864,2.18,16.7,34730,1.9,12.76,12.77,14.55,20.01,23.46,26550,26570,30260,41620,48790,,
11,DC,District of Columbia,35-9021,Dishwashers,detailed,4190,6.3,5.883,1.69,15.05,31310,1.7,12.77,12.78,13.78,15.48,20.75,26570,26580,28670,32200,43160,,
11,DC,District of Columbia,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,2260,12.2,3.176,1.1,14.63,30420,2.1,12.77,12.78,13.78,15.25,18.43,26570,26580,28660,31720,38330,,
11,DC,District of Columbia,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,**,**,**,**,18.87,39250,6.1,14.21,16.59,18.43,20.48,24.18,29560,34500,38340,42600,50300,,
11,DC,District of Columbia,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,22700,3.2,31.865,1.04,16.91,35180,1.8,12.78,13.16,15.23,19.48,23.47,26580,27380,31670,40510,48810,,
11,DC,District of Columbia,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,1620,9.8,2.273,2.13,20.77,43200,3.7,13.73,15.65,18.92,23.76,31.18,28550,32560,39360,49430,64860,,
11,DC,District of Columbia,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,50,5.7,0.064,0.09,27.77,57760,3.5,19.26,21.91,26.5,34.54,38.73,40060,45570,55110,71840,80550,,
11,DC,District of Columbia,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,15120,3.7,21.222,1.42,15.51,32260,1.9,12.77,12.81,14.3,17.06,20.4,26570,26640,29750,35480,42430,,
11,DC,District of Columbia,37-2012,Maids and Housekeeping Cleaners,detailed,4940,6,6.93,1.09,19.4,40340,2.3,13.14,15.23,19.83,22.61,24.39,27330,31670,41240,47030,50720,,
11,DC,District of Columbia,37-3011,Landscaping and Groundskeeping Workers,detailed,820,13,1.144,0.18,17.88,37190,3,12.96,13.81,15.72,20.34,26.89,26950,28730,32690,42310,55930,,
11,DC,District of Columbia,37-3013,Tree Trimmers and Pruners,detailed,**,**,**,**,28.99,60290,5.8,25.67,27.33,29.44,30.66,31.36,53390,56840,61230,63760,65240,,
11,DC,District of Columbia,37-3019,"Grounds Maintenance Workers, All Other",detailed,**,**,**,**,25.43,52900,3,17.06,18.69,23.6,32.15,37.85,35490,38870,49080,66880,78730,,
11,DC,District of Columbia,39-0000,Personal Care and Service Occupations,major,15930,4.2,22.365,0.59,17.46,36310,1.6,12.77,13.09,14.66,18.59,25.08,26570,27220,30480,38670,52170,,
11,DC,District of Columbia,39-1021,First-Line Supervisors of Personal Service Workers,detailed,550,13.7,0.776,0.49,23.01,47850,4.4,13.96,16.27,19.7,28.61,36.99,29040,33850,40970,59510,76940,,
11,DC,District of Columbia,39-2021,Nonfarm Animal Caretakers,detailed,530,39.3,0.738,0.53,17.08,35520,5.7,12.77,12.81,17.08,19.98,22.55,26570,26640,35530,41550,46900,,
11,DC,District of Columbia,39-3091,Amusement and Recreation Attendants,detailed,**,**,**,**,14.99,31190,3.3,12.77,12.78,12.8,16.4,21.56,26550,26570,26630,34110,44840,,
11,DC,District of Columbia,39-3092,Costume Attendants,detailed,70,25.2,0.093,2.07,19.55,40670,4.3,12.77,15.56,19.05,22.76,26.18,26560,32370,39630,47330,54450,,
11,DC,District of Columbia,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,60,21.6,0.078,0.64,15.83,32930,5.8,12.77,12.78,15.41,18.06,20.69,26550,26570,32040,37560,43040,,
11,DC,District of Columbia,39-5011,Barbers,detailed,**,**,**,**,18.6,38680,3.1,13.63,14.9,18.42,22.28,24.5,28350,30990,38310,46330,50960,,
11,DC,District of Columbia,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,910,24.1,1.275,0.49,21.96,45680,9.4,12.77,12.82,18.89,25.78,29.96,26570,26660,39290,53620,62310,,
11,DC,District of Columbia,39-5091,"Makeup Artists, Theatrical and Performance",detailed,50,27.7,0.065,2.98,40.54,84320,10.1,14.89,24.8,41.37,55.88,66.7,30970,51580,86060,116220,138730,,
11,DC,District of Columbia,39-5092,Manicurists and Pedicurists,detailed,**,**,**,**,15.58,32400,7.7,12.76,12.78,13.34,14.18,14.68,26540,26570,27760,29490,30540,,
11,DC,District of Columbia,39-5093,Shampooers,detailed,110,27.2,0.149,1.57,14.46,30070,5.8,12.52,12.77,13.44,15.95,18.54,26030,26550,27950,33170,38570,,
11,DC,District of Columbia,39-5094,Skincare Specialists,detailed,100,41.5,0.145,0.41,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,39-6011,Baggage Porters and Bellhops,detailed,730,14.9,1.026,3.51,16.75,34840,5.3,12.77,12.78,13.39,16.67,25.11,26560,26570,27840,34680,52240,,
11,DC,District of Columbia,39-6012,Concierges,detailed,1020,7.5,1.431,5.52,16.94,35240,5,12.76,12.77,15.33,20.19,23.53,26550,26570,31890,41990,48940,,
11,DC,District of Columbia,39-7010,Tour and Travel Guides,detailed,400,6.3,0.567,1.65,16.07,33430,6.3,12.77,12.78,13.66,15.87,25.32,26570,26580,28410,33020,52660,,
11,DC,District of Columbia,39-9011,Childcare Workers,detailed,2310,11.1,3.248,0.83,15.92,33110,3.6,12.77,13.16,14.84,17.77,20.74,26570,27380,30880,36950,43140,,
11,DC,District of Columbia,39-9021,Personal Care Aides,detailed,4730,9.7,6.633,0.43,14.63,30440,1.3,12.83,13.35,14.21,15.15,17.58,26690,27760,29550,31520,36570,,
11,DC,District of Columbia,39-9031,Fitness Trainers and Aerobics Instructors,detailed,1040,11.4,1.455,0.68,27.25,56670,7.5,12.82,15.78,22.78,36.19,48.48,26660,32830,47380,75280,100830,,
11,DC,District of Columbia,39-9032,Recreation Workers,detailed,590,10.4,0.834,0.34,24.12,50160,4,14.11,18.07,22.32,28.33,35.41,29350,37580,46430,58930,73640,,
11,DC,District of Columbia,39-9041,Residential Advisors,detailed,930,12,1.303,1.74,17.94,37320,4.4,12.77,13.22,15.26,19.26,25.84,26560,27500,31750,40060,53740,,
11,DC,District of Columbia,39-9099,"Personal Care and Service Workers, All Other",detailed,**,**,**,**,14.38,29900,3.5,12.77,12.77,12.8,14.51,18.17,26550,26570,26620,30170,37790,,
11,DC,District of Columbia,41-0000,Sales and Related Occupations,major,26740,3.3,37.534,0.37,25.25,52510,3,12.8,13.15,17.18,30.25,46.18,26630,27360,35740,62930,96050,,
11,DC,District of Columbia,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,1810,11,2.536,0.31,24.91,51800,3,14.89,17.66,22.35,30.03,39.26,30970,36730,46480,62460,81650,,
11,DC,District of Columbia,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,420,12.5,0.595,0.35,41.6,86540,7.2,17.08,21.32,33.53,50.23,74.72,35520,44350,69740,104480,155410,,
11,DC,District of Columbia,41-2011,Cashiers,detailed,7150,9.3,10.042,0.4,14.28,29700,1.2,12.8,12.8,12.87,14.92,17.94,26630,26630,26770,31030,37310,,
11,DC,District of Columbia,41-2021,Counter and Rental Clerks,detailed,730,23,1.031,0.35,14.26,29670,3.2,12.8,12.8,12.81,15.04,17.93,26630,26630,26640,31280,37300,,
11,DC,District of Columbia,41-2022,Parts Salespersons,detailed,80,28.7,0.116,0.07,15.54,32320,9.6,12.8,12.81,13.35,15.54,22.46,26630,26640,27770,32330,46710,,
11,DC,District of Columbia,41-2031,Retail Salespersons,detailed,6450,7.1,9.061,0.29,18.03,37510,5.4,12.8,12.98,14.52,18.53,33.07,26630,27000,30190,38540,68790,,
11,DC,District of Columbia,41-3011,Advertising Sales Agents,detailed,780,15.2,1.09,1.19,37.44,77870,9,15.8,20.37,28.22,39.2,70.06,32860,42380,58690,81540,145720,,
11,DC,District of Columbia,41-3021,Insurance Sales Agents,detailed,500,20.2,0.699,0.26,36.05,74990,12.2,14.03,16.51,26.79,44.85,63.65,29180,34350,55710,93290,132390,,
11,DC,District of Columbia,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,1290,12.2,1.814,0.63,49.7,103380,12.3,16.52,22.41,31.32,62.68,#,34370,46610,65150,130370,#,,
11,DC,District of Columbia,41-3041,Travel Agents,detailed,350,11.3,0.496,1.03,27.3,56790,10,14.02,18.4,26.35,33.29,41.86,29170,38270,54810,69240,87070,,
11,DC,District of Columbia,41-3099,"Sales Representatives, Services, All Other",detailed,3450,8.2,4.839,0.68,36.76,76460,5.3,16.75,23.22,31.38,41.66,58.77,34850,48300,65260,86650,122240,,
11,DC,District of Columbia,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,600,18.2,0.846,0.39,38.88,80880,4.2,20.53,26.41,36.98,48.21,59.6,42710,54940,76920,100280,123960,,
11,DC,District of Columbia,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,1210,11.1,1.695,0.18,36.33,75570,5.8,12.81,21.78,33.5,46.06,64.36,26640,45300,69680,95810,133870,,
11,DC,District of Columbia,41-9011,Demonstrators and Product Promoters,detailed,**,**,**,**,15.35,31930,6,12.8,12.81,13.43,14.67,23.03,26620,26630,27940,30510,47900,,
11,DC,District of Columbia,41-9021,Real Estate Brokers,detailed,140,19.3,0.192,0.69,35.94,74740,10.3,16.1,18,26.09,42.62,73.85,33480,37440,54260,88650,153600,,
11,DC,District of Columbia,41-9022,Real Estate Sales Agents,detailed,920,30.7,1.294,1.19,27.14,56460,6.7,15.39,17.46,22.02,30.71,49.73,32010,36320,45800,63890,103430,,
11,DC,District of Columbia,41-9031,Sales Engineers,detailed,**,**,**,**,57.02,118600,5.7,33.47,40.16,54.23,74.93,88.58,69610,83530,112790,155850,184260,,
11,DC,District of Columbia,41-9041,Telemarketers,detailed,110,48.3,0.159,0.14,13.79,28680,2.6,12.8,12.8,12.81,14.35,16.69,26620,26630,26640,29850,34710,,
11,DC,District of Columbia,41-9099,"Sales and Related Workers, All Other",detailed,130,25.9,0.189,0.29,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,43-0000,Office and Administrative Support Occupations,major,77550,1.8,108.868,0.72,25.82,53710,0.9,14.05,17.79,23.77,30.72,40.09,29220,37000,49440,63900,83390,,
11,DC,District of Columbia,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,5060,3.2,7.097,0.7,39,81120,1.6,22.61,27.89,35.48,47.11,60.23,47040,58000,73800,97980,125280,,
11,DC,District of Columbia,43-2011,"Switchboard Operators, Including Answering Service",detailed,260,9.9,0.359,0.73,19.9,41390,1.9,14.2,16.91,20.06,22.75,24.53,29530,35160,41720,47310,51020,,
11,DC,District of Columbia,43-2021,Telephone Operators,detailed,60,25.8,0.088,2.46,21.22,44150,6.7,14.66,16.65,20.74,25.83,29.9,30490,34630,43140,53730,62200,,
11,DC,District of Columbia,43-3011,Bill and Account Collectors,detailed,300,11.4,0.42,0.24,30.87,64210,3.2,19.96,22.95,28.98,37.36,46.81,41520,47730,60290,77710,97370,,
11,DC,District of Columbia,43-3021,Billing and Posting Clerks,detailed,940,11.8,1.324,0.41,30.3,63020,2.7,19.57,23.77,30.71,36.42,40.73,40710,49440,63870,75760,84720,,
11,DC,District of Columbia,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,3710,6.5,5.208,0.49,26.43,54970,1.7,16.58,20.77,25.98,30.84,37.35,34490,43210,54040,64150,77690,,
11,DC,District of Columbia,43-3051,Payroll and Timekeeping Clerks,detailed,370,5.9,0.515,0.52,30.22,62860,1.6,19.03,24.16,29.9,35.89,42.05,39590,50260,62190,74640,87470,,
11,DC,District of Columbia,43-3061,Procurement Clerks,detailed,280,4.4,0.391,0.83,26.84,55820,2.9,18.44,22.15,26.49,29.43,36.7,38340,46070,55100,61210,76340,,
11,DC,District of Columbia,43-3071,Tellers,detailed,1060,3.6,1.488,0.46,17.21,35790,3.3,13.17,14.36,16.55,19.59,23.11,27400,29880,34420,40760,48060,,
11,DC,District of Columbia,43-3099,"Financial Clerks, All Other",detailed,**,**,**,**,28.96,60240,4.2,24.67,26.2,28.71,31.88,37,51310,54490,59710,66320,76950,,
11,DC,District of Columbia,43-4011,Brokerage Clerks,detailed,110,18,0.152,0.4,27.2,56570,2.1,15.29,20.37,25,30.75,43.41,31810,42380,51990,63950,90300,,
11,DC,District of Columbia,43-4051,Customer Service Representatives,detailed,7020,6.3,9.861,0.5,22.54,46880,2,13.1,15.67,20.61,27.28,34.6,27240,32600,42870,56740,71960,,
11,DC,District of Columbia,43-4061,"Eligibility Interviewers, Government Programs",detailed,570,4.6,0.796,0.84,29.95,62300,4.2,22.11,25.82,29.9,34.11,38.97,45980,53710,62190,70950,81070,,
11,DC,District of Columbia,43-4071,File Clerks,detailed,520,9.9,0.732,0.96,21.96,45680,2.4,14.29,16.72,20.9,26.57,30.48,29730,34770,43480,55270,63400,,
11,DC,District of Columbia,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,1600,17.7,2.246,1.25,17.28,35950,2.6,12.8,13.94,16.18,19.87,23.38,26620,28990,33650,41330,48620,,
11,DC,District of Columbia,43-4111,"Interviewers, Except Eligibility and Loan",detailed,370,14.8,0.515,0.39,23.27,48400,6.7,13.6,14.8,21.48,27.94,35.37,28290,30790,44680,58120,73570,,
11,DC,District of Columbia,43-4121,"Library Assistants, Clerical",detailed,100,8.5,0.144,0.23,24.24,50420,4.4,15.93,18.16,22.68,28.59,36.61,33140,37780,47170,59470,76160,,
11,DC,District of Columbia,43-4131,Loan Interviewers and Clerks,detailed,90,28.9,0.124,0.08,26.6,55320,4.2,19.88,22.52,26.4,29.72,32.63,41350,46850,54910,61820,67870,,
11,DC,District of Columbia,43-4141,New Accounts Clerks,detailed,80,38.8,0.119,0.42,22.86,47550,4.5,16.45,19.12,21.28,23.71,30.43,34220,39760,44260,49310,63290,,
11,DC,District of Columbia,43-4151,Order Clerks,detailed,60,22.4,0.08,0.07,18.34,38140,5.7,12.79,13.8,16.86,21.44,26.99,26610,28690,35060,44600,56140,,
11,DC,District of Columbia,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,670,5.8,0.939,1.09,25.75,53560,1.9,19.04,21.94,25.2,29.11,32.44,39600,45640,52410,60550,67480,,
11,DC,District of Columbia,43-4171,Receptionists and Information Clerks,detailed,4080,7.5,5.734,0.8,18.41,38290,1.7,12.8,13.94,17,22.05,26.04,26620,29000,35350,45860,54170,,
11,DC,District of Columbia,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,300,15.3,0.424,0.46,21.71,45160,6.3,13.08,15.84,21.96,26.7,29.55,27220,32950,45670,55540,61460,,
11,DC,District of Columbia,43-4199,"Information and Record Clerks, All Other",detailed,2300,0.8,3.234,3.02,28.23,58720,2.5,19.89,23.74,28,31.82,36.22,41370,49380,58230,66190,75330,,
11,DC,District of Columbia,43-5021,Couriers and Messengers,detailed,410,48,0.581,1.11,18.4,38280,6.1,12.79,12.8,14.87,24,29.09,26610,26620,30930,49930,60500,,
11,DC,District of Columbia,43-5031,"Police, Fire, and Ambulance Dispatchers",detailed,60,0,0.086,0.13,24.33,50600,1.9,17.26,20.86,23.61,27.51,30.52,35900,43390,49100,57220,63490,,
11,DC,District of Columbia,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,470,12.9,0.66,0.48,24.22,50380,7.8,12.8,17.2,22.66,31.07,36.93,26620,35770,47130,64630,76810,,
11,DC,District of Columbia,43-5051,Postal Service Clerks,detailed,140,0,0.197,0.36,25.88,53840,*,20.56,21.49,28.89,29.48,29.49,42770,44710,60100,61320,61330,,
11,DC,District of Columbia,43-5052,Postal Service Mail Carriers,detailed,980,0,1.37,0.58,25.6,53250,*,17.78,20.14,30.04,30.05,30.05,36980,41880,62480,62500,62500,,
11,DC,District of Columbia,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,570,0,0.796,1.11,25.45,52930,*,17.19,20.57,28.26,28.9,28.9,35760,42780,58780,60100,60110,,
11,DC,District of Columbia,43-5061,"Production, Planning, and Expediting Clerks",detailed,730,8,1.022,0.42,29.25,60830,2.3,19.87,22.36,27.16,33.53,43.73,41340,46500,56490,69730,90950,,
11,DC,District of Columbia,43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,410,14.2,0.579,0.13,23.82,49550,5.3,13.81,19.51,24.87,27.67,30.53,28720,40590,51730,57550,63500,,
11,DC,District of Columbia,43-5081,Stock Clerks and Order Fillers,detailed,3300,8.5,4.63,0.33,16.59,34510,2.8,12.79,13.15,14.58,18.23,23.2,26610,27350,30320,37910,48250,,
11,DC,District of Columbia,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,5600,4.4,7.864,2,34.66,72090,1.6,21.94,27.49,33.57,39.44,49.02,45640,57190,69830,82030,101950,,
11,DC,District of Columbia,43-6012,Legal Secretaries,detailed,3540,6.2,4.975,4.07,41.44,86190,1.5,27.36,36.31,43.27,48.07,51.72,56900,75510,90010,99980,107590,,
11,DC,District of Columbia,43-6013,Medical Secretaries,detailed,1270,13.7,1.778,0.44,24.22,50370,5,15.8,17.78,21.4,27.16,37.95,32860,36980,44510,56490,78940,,
11,DC,District of Columbia,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,14670,3.8,20.589,1.38,24.11,50140,1.5,15.41,19.05,23.18,28.62,33.81,32050,39620,48220,59530,70320,,
11,DC,District of Columbia,43-9011,Computer Operators,detailed,100,28.5,0.145,0.6,28.89,60100,2,22.92,26.33,29.13,31.24,35.14,47670,54760,60600,64970,73090,,
11,DC,District of Columbia,43-9021,Data Entry Keyers,detailed,370,14.5,0.517,0.43,20.81,43290,4.2,13.95,16.57,19.89,24.2,29.37,29020,34460,41360,50340,61080,,
11,DC,District of Columbia,43-9022,Word Processors and Typists,detailed,240,11.4,0.341,0.93,24.48,50920,5.6,14.12,19.72,24.81,28.74,31.96,29380,41020,51590,59770,66480,,
11,DC,District of Columbia,43-9031,Desktop Publishers,detailed,190,45.4,0.27,3.63,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,43-9041,Insurance Claims and Policy Processing Clerks,detailed,470,44.4,0.657,0.35,27.27,56710,2,19.63,22.14,26.68,31.15,36.32,40830,46050,55500,64790,75550,,
11,DC,District of Columbia,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,820,17.7,1.15,1.93,22.62,47050,1.5,16.95,19.58,22.53,25.2,28.74,35260,40720,46860,52420,59770,,
11,DC,District of Columbia,43-9061,"Office Clerks, General",detailed,10270,5.5,14.422,0.7,21.7,45140,1.6,13.05,15.83,20.35,26.55,31.26,27150,32920,42320,55220,65030,,
11,DC,District of Columbia,43-9071,"Office Machine Operators, Except Computer",detailed,290,20.6,0.404,1.2,23.48,48840,4.5,15.99,18.02,22.46,28.28,34.08,33260,37480,46710,58820,70880,,
11,DC,District of Columbia,43-9081,Proofreaders and Copy Markers,detailed,100,28.5,0.139,2.05,27.23,56640,3.6,18.22,20.67,23.58,30.49,44.69,37890,43000,49050,63420,92950,,
11,DC,District of Columbia,43-9111,Statistical Assistants,detailed,340,37.7,0.481,6.33,26.44,54990,5.8,20.89,22.71,25.62,29.67,34.12,43460,47240,53280,61720,70970,,
11,DC,District of Columbia,43-9199,"Office and Administrative Support Workers, All Other",detailed,2100,3.5,2.946,2.17,24.74,51460,3.3,14.21,16.09,21.05,28.73,41.81,29560,33470,43790,59760,86970,,
11,DC,District of Columbia,45-0000,"Farming, Fishing, and Forestry Occupations",major,240,20.3,0.341,0.1,22.58,46970,11,12.72,16.32,22.2,29.49,30.66,26460,33940,46180,61340,63770,,
11,DC,District of Columbia,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,120,42.1,0.163,0.08,18.63,38760,11.1,12.7,14.85,18.68,21.76,23.69,26410,30890,38850,45260,49280,,
11,DC,District of Columbia,45-4011,Forest and Conservation Workers,detailed,40,35.1,0.056,1.08,24.42,50800,21.7,12.69,13.19,15.36,36.43,39.97,26400,27430,31960,75780,83140,,
11,DC,District of Columbia,47-0000,Construction and Extraction Occupations,major,13600,3.6,19.093,0.46,27.06,56290,1.7,15.88,18.77,25.23,32.36,42.67,33040,39040,52490,67300,88750,,
11,DC,District of Columbia,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,1120,6.2,1.568,0.38,39.38,81910,2.3,25.09,29.68,36.53,47.03,60.46,52190,61730,75980,97820,125760,,
11,DC,District of Columbia,47-2021,Brickmasons and Blockmasons,detailed,**,**,**,**,30.62,63680,4.1,25.84,27.58,30.26,33.57,37.93,53750,57370,62940,69820,78890,,
11,DC,District of Columbia,47-2031,Carpenters,detailed,1870,6.2,2.623,0.53,25.71,53470,1.7,18.11,21.28,25.3,29.58,34.64,37680,44250,52630,61530,72050,,
11,DC,District of Columbia,47-2051,Cement Masons and Concrete Finishers,detailed,550,20.2,0.771,0.6,24.14,50220,4.7,16.95,20.06,23.39,28.11,32.14,35260,41720,48650,58480,66840,,
11,DC,District of Columbia,47-2061,Construction Laborers,detailed,3200,6.1,4.491,0.65,20.29,42200,2.2,14.68,16.41,18.69,23.37,29.11,30540,34140,38870,48600,60540,,
