AREA,ST,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,DC,District of Columbia,31-9097,Phlebotomists,detailed,270,12,0.382,0.44,19.68,40930,1.6,15.76,17.06,19.31,22.36,24.39,32780,35480,40150,46510,50730,,
11,DC,District of Columbia,31-9099,"Healthcare Support Workers, All Other",detailed,170,5.3,0.246,0.38,23.02,47880,4.9,13.39,15,21.97,26.65,34.47,27840,31200,45690,55420,71700,,
11,DC,District of Columbia,33-0000,Protective Service Occupations,major,27530,3.7,38.871,1.63,30.07,62540,10.4,14.56,17.86,27.03,36.91,51.77,30280,37150,56220,76770,107680,,
11,DC,District of Columbia,33-1011,First-Line Supervisors of Correctional Officers,detailed,50,10.7,0.067,0.22,38.39,79850,4.8,32.16,36.39,38.66,41.24,44.04,66880,75700,80420,85780,91600,,
11,DC,District of Columbia,33-1012,First-Line Supervisors of Police and Detectives,detailed,**,**,**,**,58.67,122040,2.1,38.32,44.36,52.39,76.29,77.83,79710,92270,108970,158690,161900,,
11,DC,District of Columbia,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,1010,13.1,1.427,2.73,25.98,54040,4.3,15.11,19.98,26.02,30.56,36.98,31440,41550,54130,63560,76920,,
11,DC,District of Columbia,33-3041,Parking Enforcement Workers,detailed,260,0,0.361,5.94,24.19,50310,4.3,19.3,19.96,26.31,27.75,28.95,40150,41510,54730,57720,60220,,
11,DC,District of Columbia,33-3051,Police and Sheriff's Patrol Officers,detailed,5140,0,7.261,1.56,36.23,75360,2.6,27.09,30.1,36.01,41.69,44.51,56340,62620,74890,86710,92580,,
11,DC,District of Columbia,33-3052,Transit and Railroad Police,detailed,100,1.7,0.144,3.72,36.29,75480,3.2,27.43,30.3,35.46,41.45,48.45,57060,63020,73750,86210,100770,,
11,DC,District of Columbia,33-9021,Private Detectives and Investigators,detailed,170,20.6,0.234,1.08,37.02,77000,6.4,22.38,26.89,33.55,43.07,50.97,46560,55940,69790,89590,106030,,
11,DC,District of Columbia,33-9032,Security Guards,detailed,13900,7.2,19.632,2.53,20.53,42700,3.7,12.4,15.63,18.83,26.17,29.73,25790,32510,39160,54440,61840,,
11,DC,District of Columbia,33-9091,Crossing Guards,detailed,310,9.1,0.435,0.81,16.53,34370,3.6,14.29,15.36,16.9,17.43,18.45,29720,31950,35150,36250,38370,,
11,DC,District of Columbia,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,190,22.6,0.272,0.27,16.1,33500,5.6,11.7,11.92,17.31,18.59,21.39,24340,24800,36010,38680,44490,,
11,DC,District of Columbia,33-9093,Transportation Security Screeners,detailed,90,0,0.127,0.43,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,33-9099,"Protective Service Workers, All Other",detailed,800,5.5,1.136,1.2,20.55,42730,7,17.15,17.76,18.94,20.14,29.07,35680,36940,39390,41890,60470,,
11,DC,District of Columbia,35-0000,Food Preparation and Serving Related Occupations,major,55280,2.9,78.05,0.84,16.04,33350,1.4,11.7,11.84,12.9,17.36,23.06,24350,24630,26840,36100,47970,,
11,DC,District of Columbia,35-1011,Chefs and Head Cooks,detailed,990,15.6,1.396,1.51,30.73,63910,4.1,16.86,19.11,28.53,37.62,48.09,35060,39740,59340,78240,100030,,
11,DC,District of Columbia,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,3920,6.1,5.532,0.85,21.23,44160,3.8,12.57,14.25,17.49,25.54,33.95,26150,29630,36380,53130,70620,,
11,DC,District of Columbia,35-2011,"Cooks, Fast Food",detailed,2070,27,2.918,0.83,13.29,27640,7.8,11.59,11.71,11.86,12.13,13.89,24110,24350,24680,25230,28880,,
11,DC,District of Columbia,35-2012,"Cooks, Institution and Cafeteria",detailed,1770,8.8,2.5,0.88,17.44,36280,1.2,12.73,14.54,16.92,19.26,23.06,26470,30240,35200,40050,47970,,
11,DC,District of Columbia,35-2014,"Cooks, Restaurant",detailed,6040,12.5,8.529,0.95,14.93,31060,1.9,11.88,12.28,14.11,16.93,19.25,24700,25540,29340,35210,40040,,
11,DC,District of Columbia,35-2015,"Cooks, Short Order",detailed,**,**,**,**,14.06,29250,5.4,11.73,11.81,11.99,15.12,19.19,24390,24570,24930,31460,39910,,
11,DC,District of Columbia,35-2021,Food Preparation Workers,detailed,3630,11.2,5.121,0.88,14.35,29840,1.9,11.78,12.02,13.17,15.63,18.99,24490,25010,27400,32510,39500,,
11,DC,District of Columbia,35-3011,Bartenders,detailed,4290,7.1,6.057,1.41,18.29,38050,4.5,11.7,11.71,15.05,21.28,27.34,24340,24350,31300,44270,56870,,
11,DC,District of Columbia,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,8710,9.8,12.296,0.49,14,29120,2.3,11.71,11.82,12.24,14.81,19.54,24350,24580,25460,30810,40650,,
11,DC,District of Columbia,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,2120,34.6,2.998,0.9,13.98,29090,2.1,11.79,11.98,12.47,14.89,18.69,24530,24930,25950,30970,38880,,
11,DC,District of Columbia,35-3031,Waiters and Waitresses,detailed,8440,6.6,11.921,0.66,17.48,36370,4.1,11.7,11.71,11.86,16.7,31.74,24340,24350,24680,34740,66030,,
11,DC,District of Columbia,35-3041,"Food Servers, Nonrestaurant",detailed,1700,14,2.396,1.29,15.29,31810,2.1,11.7,11.74,13.26,16.48,21.44,24340,24420,27580,34270,44590,,
11,DC,District of Columbia,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,4810,7.6,6.786,2.22,15.06,31330,2,11.7,11.72,12.38,17.48,21.87,24340,24370,25750,36360,45480,,
11,DC,District of Columbia,35-9021,Dishwashers,detailed,3980,10.5,5.62,1.59,14.19,29510,1.8,11.75,11.92,12.46,14.98,20.15,24450,24800,25920,31150,41920,,
11,DC,District of Columbia,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,2140,14.2,3.023,1.04,13.79,28690,2.2,11.7,11.84,12.72,14.71,17.74,24330,24630,26450,30590,36890,,
11,DC,District of Columbia,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,22350,4.6,31.551,1.02,16.05,33390,1.6,11.78,12.33,14.75,18.49,22.69,24500,25650,30680,38470,47200,,
11,DC,District of Columbia,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,1510,7.1,2.137,1.96,21.14,43970,3.2,13.68,16.09,18.94,24.8,31.79,28450,33460,39400,51590,66130,,
11,DC,District of Columbia,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,60,25.5,0.083,0.12,26.28,54660,4.1,18.9,21,24.3,31.97,37.11,39310,43680,50550,66500,77190,,
11,DC,District of Columbia,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,15790,5.9,22.301,1.47,14.87,30940,1.7,11.75,12.13,13.91,16.7,19.65,24450,25230,28930,34730,40870,,
11,DC,District of Columbia,37-2012,Maids and Housekeeping Cleaners,detailed,4120,9.9,5.814,0.9,17.75,36930,2.3,11.71,13.77,17.99,21.62,23.58,24360,28640,37430,44960,49040,,
11,DC,District of Columbia,37-2021,Pest Control Workers,detailed,40,35.3,0.054,0.1,21.07,43830,2.6,12.93,16.09,18.69,28.83,32.22,26890,33460,38880,59970,67030,,
11,DC,District of Columbia,37-3011,Landscaping and Groundskeeping Workers,detailed,670,18.6,0.946,0.15,18.5,38490,4.5,12.24,13.63,16.9,22.97,28.27,25460,28360,35150,47770,58810,,
11,DC,District of Columbia,37-3013,Tree Trimmers and Pruners,detailed,**,**,**,**,27.39,56960,4.4,24.32,25.66,27.76,29.66,30.01,50590,53380,57740,61690,62410,,
11,DC,District of Columbia,37-3019,"Grounds Maintenance Workers, All Other",detailed,50,41.5,0.064,0.71,24.42,50780,3,16.43,17.99,22.51,30.87,36.43,34180,37420,46820,64210,75780,,
11,DC,District of Columbia,39-0000,Personal Care and Service Occupations,major,14930,6,21.08,0.58,17.4,36190,2.5,11.77,12.33,14.29,18.43,25.71,24480,25650,29730,38330,53480,,
11,DC,District of Columbia,39-1021,First-Line Supervisors of Personal Service Workers,detailed,450,11.7,0.64,0.43,25.65,53350,6.4,13.31,16.19,21.4,30.81,44.07,27690,33660,44500,64080,91670,,
11,DC,District of Columbia,39-2021,Nonfarm Animal Caretakers,detailed,510,36,0.722,0.54,16.37,34050,5,11.85,12.66,15.79,18.96,22.72,24650,26330,32840,39440,47250,,
11,DC,District of Columbia,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,1060,15.9,1.498,1.71,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,39-3091,Amusement and Recreation Attendants,detailed,220,44.3,0.31,0.14,14.25,29640,4.6,11.8,11.95,12.27,15.15,21.09,24550,24850,25520,31500,43870,,
11,DC,District of Columbia,39-3092,Costume Attendants,detailed,60,24,0.086,1.91,18.73,38950,6.4,11.71,11.91,18.91,22.92,27.73,24350,24770,39330,47670,57670,,
11,DC,District of Columbia,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,50,18.5,0.072,0.57,14.82,30820,5.4,11.71,11.88,13.29,17.1,20.22,24350,24700,27640,35570,42060,,
11,DC,District of Columbia,39-5011,Barbers,detailed,**,**,**,**,17.88,37180,3.4,13,14.31,17.73,21.59,23.68,27040,29760,36880,44910,49260,,
11,DC,District of Columbia,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,960,10.1,1.361,0.55,21.96,45680,12.9,11.71,12.06,14.88,23.56,38.51,24350,25080,30950,49000,80110,,
11,DC,District of Columbia,39-5091,"Makeup Artists, Theatrical and Performance",detailed,50,35.3,0.069,2.77,47.18,98130,15.8,15.93,23.8,54.44,67.44,77.22,33140,49490,113230,140270,160620,,
11,DC,District of Columbia,39-5092,Manicurists and Pedicurists,detailed,50,32.1,0.073,0.1,15.11,31430,11.6,11.63,11.71,12.6,17.37,23.78,24180,24350,26200,36130,49460,,
11,DC,District of Columbia,39-5093,Shampooers,detailed,100,37.5,0.138,1.48,14.12,29380,6.8,11.51,11.7,13.25,15.94,18.6,23930,24340,27570,33150,38700,,
11,DC,District of Columbia,39-6011,Baggage Porters and Bellhops,detailed,690,12.9,0.981,3.28,15.85,32980,6.8,11.71,11.84,12.58,17.45,26.16,24350,24630,26160,36310,54400,,
11,DC,District of Columbia,39-6012,Concierges,detailed,890,7.2,1.253,5,16.88,35120,5.5,11.7,11.75,16.45,20.63,23.59,24340,24430,34210,42900,49060,,
11,DC,District of Columbia,39-7010,Tour and Travel Guides,detailed,410,11.4,0.583,1.8,16.58,34480,4.4,11.87,12.1,14.63,18.33,25.71,24690,25160,30430,38130,53480,,
11,DC,District of Columbia,39-9011,Childcare Workers,detailed,2030,24.5,2.861,0.73,15.54,32330,3.7,11.75,12.15,14.33,17.86,20.78,24440,25280,29810,37140,43230,,
11,DC,District of Columbia,39-9021,Personal Care Aides,detailed,4440,13.2,6.266,0.44,14.1,29330,1.5,12.08,12.79,13.82,14.88,16.85,25130,26600,28740,30940,35050,,
11,DC,District of Columbia,39-9031,Fitness Trainers and Aerobics Instructors,detailed,1090,25.3,1.539,0.78,28.88,60070,7.3,11.71,13.56,25.28,38.74,55.44,24350,28210,52580,80580,115320,,
11,DC,District of Columbia,39-9032,Recreation Workers,detailed,620,9,0.87,0.35,24.19,50320,4,13.88,18.01,22.8,29.43,36.71,28870,37460,47420,61210,76350,,
11,DC,District of Columbia,39-9041,Residential Advisors,detailed,850,14.1,1.202,1.55,17.14,35650,5.1,11.71,12.52,14.66,18.77,24.55,24350,26030,30490,39050,51060,,
11,DC,District of Columbia,39-9099,"Personal Care and Service Workers, All Other",detailed,120,40.3,0.172,0.43,13.67,28430,3.3,11.71,11.8,12.11,13.97,16.98,24350,24550,25190,29060,35320,,
11,DC,District of Columbia,41-0000,Sales and Related Occupations,major,28170,3.6,39.779,0.39,22.9,47640,2.6,11.71,11.93,15.15,28.14,43.98,24360,24820,31510,58540,91490,,
11,DC,District of Columbia,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,1760,9.6,2.478,0.29,24.87,51730,2.9,14.12,17.35,22.34,30.02,39.46,29370,36080,46470,62440,82080,,
11,DC,District of Columbia,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,500,12.2,0.707,0.4,36.58,76080,3.6,15.73,21.11,34.46,47.67,61,32720,43910,71670,99150,126890,,
11,DC,District of Columbia,41-2011,Cashiers,detailed,9320,7.4,13.154,0.53,12.96,26960,1.1,11.69,11.74,11.92,13.31,16.2,24310,24420,24800,27680,33700,,
11,DC,District of Columbia,41-2021,Counter and Rental Clerks,detailed,750,23.4,1.06,0.34,13.4,27860,3.3,11.58,11.68,11.86,14.44,17.62,24080,24290,24670,30030,36650,,
11,DC,District of Columbia,41-2031,Retail Salespersons,detailed,5950,7.5,8.403,0.27,17.55,36510,3.4,11.73,11.99,13.78,18.62,31.62,24400,24940,28670,38740,65780,,
11,DC,District of Columbia,41-3011,Advertising Sales Agents,detailed,760,14.9,1.079,1.13,33.93,70580,6.6,15.76,20.49,27.77,39.63,60.33,32780,42620,57770,82430,125490,,
11,DC,District of Columbia,41-3021,Insurance Sales Agents,detailed,350,10.7,0.495,0.18,29.79,61970,7.9,13.14,15.26,25.73,41.06,50.03,27320,31740,53510,85400,104070,,
11,DC,District of Columbia,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,1560,20.8,2.199,0.8,34.84,72460,5.1,14.29,19.45,27.45,44.02,70.51,29730,40460,57090,91560,146660,,
11,DC,District of Columbia,41-3041,Travel Agents,detailed,330,19.8,0.469,0.99,26.76,55670,13.4,13.86,17.59,24.98,32.6,45.91,28820,36590,51950,67800,95490,,
11,DC,District of Columbia,41-3099,"Sales Representatives, Services, All Other",detailed,3670,8.6,5.18,0.74,36.43,75770,5.9,15.66,22.58,31.18,42.2,56.76,32570,46960,64860,87780,118050,,
11,DC,District of Columbia,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,480,19.3,0.676,0.29,39.36,81870,6.5,19.48,26.13,37.61,45.71,64.09,40520,54360,78230,95070,133310,,
11,DC,District of Columbia,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,1250,9.9,1.769,0.18,35.43,73690,6.2,11.64,21.7,33.1,45.37,62.04,24210,45140,68860,94360,129050,,
11,DC,District of Columbia,41-9011,Demonstrators and Product Promoters,detailed,**,**,**,**,19.21,39960,15.6,11.7,11.9,18.34,23.28,33.05,24330,24740,38140,48420,68750,,
11,DC,District of Columbia,41-9021,Real Estate Brokers,detailed,170,24.2,0.234,0.82,48.33,100520,21.2,16.01,18.16,30.4,56.51,#,33300,37760,63240,117540,#,,
11,DC,District of Columbia,41-9022,Real Estate Sales Agents,detailed,620,12.8,0.881,0.85,32.76,68140,6.7,11.89,18.88,28.7,46.45,54.69,24720,39270,59700,96620,113750,,
11,DC,District of Columbia,41-9031,Sales Engineers,detailed,**,**,**,**,55.19,114800,10.3,33.69,39.86,48.15,72.24,88.01,70070,82910,100140,150270,183060,,
11,DC,District of Columbia,41-9041,Telemarketers,detailed,150,40,0.207,0.16,12.79,26590,4.4,11.69,11.72,11.87,13.42,15.56,24310,24380,24680,27920,32360,,
11,DC,District of Columbia,41-9099,"Sales and Related Workers, All Other",detailed,150,22.7,0.211,0.32,27.08,56330,9,11.89,12.85,22.51,37.48,52.33,24730,26720,46820,77960,108850,,
11,DC,District of Columbia,43-0000,Office and Administrative Support Occupations,major,78510,1.8,110.851,0.72,25.34,52700,0.8,13.36,17.39,23.39,30.31,39.49,27790,36170,48650,63040,82150,,
11,DC,District of Columbia,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,5020,3.2,7.093,0.69,39.29,81720,2.6,21.22,26.86,34.89,46.98,63.58,44140,55880,72580,97720,132260,,
11,DC,District of Columbia,43-2011,"Switchboard Operators, Including Answering Service",detailed,290,13.2,0.416,0.74,19.48,40510,2.1,13.03,16.24,19.39,22.21,24.07,27110,33790,40320,46200,50070,,
11,DC,District of Columbia,43-2021,Telephone Operators,detailed,50,30.5,0.076,1.73,21.31,44320,7.2,14.2,16.42,21.05,26.41,29.55,29530,34150,43770,54940,61470,,
11,DC,District of Columbia,43-3011,Bill and Account Collectors,detailed,230,12,0.321,0.17,30.56,63570,3.3,19.7,22.52,28.41,37.69,46.73,40980,46850,59090,78400,97200,,
11,DC,District of Columbia,43-3021,Billing and Posting Clerks,detailed,990,7.7,1.393,0.42,29.73,61840,2.4,18.29,22.57,30.03,36.52,40.95,38050,46940,62460,75960,85170,,
11,DC,District of Columbia,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,3810,6.3,5.383,0.5,26.62,55370,1.8,16.4,20.84,26.28,31.6,38.02,34110,43360,54660,65720,79070,,
11,DC,District of Columbia,43-3051,Payroll and Timekeeping Clerks,detailed,440,5.4,0.622,0.58,31.1,64680,2.2,19.8,25.19,29.85,36.16,43.36,41190,52400,62080,75220,90180,,
11,DC,District of Columbia,43-3061,Procurement Clerks,detailed,270,3.5,0.374,0.76,25.94,53940,2.6,17.47,21.6,25.28,28.57,34.43,36330,44940,52580,59420,71620,,
11,DC,District of Columbia,43-3071,Tellers,detailed,1030,5.6,1.452,0.42,16.06,33400,3.2,12.21,13.24,14.97,18.59,22.15,25400,27550,31140,38670,46080,,
11,DC,District of Columbia,43-3099,"Financial Clerks, All Other",detailed,30,34.1,0.043,0.19,28.47,59230,5,20.06,25.21,29.26,33.34,36.75,41720,52440,60850,69350,76440,,
11,DC,District of Columbia,43-4011,Brokerage Clerks,detailed,160,21.8,0.222,0.54,26.85,55840,3,19.9,22.26,26.09,29.84,36.92,41390,46310,54280,62080,76800,,
11,DC,District of Columbia,43-4051,Customer Service Representatives,detailed,6030,6.3,8.513,0.44,22.45,46700,2.1,12.07,15.48,20.76,27.37,33.97,25110,32190,43180,56930,70650,,
11,DC,District of Columbia,43-4061,"Eligibility Interviewers, Government Programs",detailed,600,1.3,0.849,0.86,29.3,60940,3.6,21.33,24.91,29.99,32.9,37.87,44370,51800,62380,68430,78770,,
11,DC,District of Columbia,43-4071,File Clerks,detailed,510,10.4,0.722,0.87,22.31,46410,2.2,14.89,17.58,22.05,26.9,30.26,30960,36570,45870,55950,62950,,
11,DC,District of Columbia,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,1420,16.8,2.006,1.13,16.01,33300,2.4,11.88,12.93,14.96,18.42,21.96,24720,26900,31120,38310,45680,,
11,DC,District of Columbia,43-4111,"Interviewers, Except Eligibility and Loan",detailed,310,13.8,0.433,0.33,22.89,47600,7.2,13.08,16.24,20.07,26.75,36.34,27210,33790,41740,55640,75590,,
11,DC,District of Columbia,43-4121,"Library Assistants, Clerical",detailed,140,12.8,0.203,0.31,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,43-4131,Loan Interviewers and Clerks,detailed,140,48.4,0.195,0.12,21.31,44320,3.3,12.12,15.34,20.95,26.5,30.58,25200,31910,43570,55130,63600,,
11,DC,District of Columbia,43-4141,New Accounts Clerks,detailed,**,**,**,**,18.81,39130,8.3,13.55,15.57,17.64,21.45,27.73,28180,32390,36700,44630,57680,,
11,DC,District of Columbia,43-4151,Order Clerks,detailed,**,**,**,**,18.44,38350,7.1,11.88,13.16,17.36,22.6,26.98,24720,27370,36120,47000,56120,,
11,DC,District of Columbia,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,840,8.5,1.179,1.25,25.67,53390,1.9,18.27,21.6,25.37,29.16,33.14,37990,44930,52770,60660,68930,,
11,DC,District of Columbia,43-4171,Receptionists and Information Clerks,detailed,4040,9.8,5.705,0.8,18.05,37540,1.6,12.08,13.79,17.13,21.29,25.35,25120,28680,35630,44270,52740,,
11,DC,District of Columbia,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,340,11.4,0.484,0.47,23.66,49220,4.8,13.17,17.17,22.89,29.18,35.46,27380,35720,47620,60690,73760,,
11,DC,District of Columbia,43-4199,"Information and Record Clerks, All Other",detailed,2650,0.5,3.746,3.31,27.08,56330,2.7,19.44,22.75,27.11,31.1,34.36,40440,47320,56390,64690,71470,,
11,DC,District of Columbia,43-5021,Couriers and Messengers,detailed,580,34.8,0.812,1.51,17.82,37070,6.7,11.8,12.07,15.45,23.31,26.63,24550,25100,32140,48490,55390,,
11,DC,District of Columbia,43-5031,"Police, Fire, and Ambulance Dispatchers",detailed,180,10.1,0.249,0.37,29.57,61500,6.3,17.39,23.71,31.75,36.94,37.96,36170,49310,66050,76840,78960,,
11,DC,District of Columbia,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,400,13.1,0.565,0.41,19.19,39910,6.4,11.82,13.46,17.28,25.21,29.26,24580,28000,35940,52440,60860,,
11,DC,District of Columbia,43-5051,Postal Service Clerks,detailed,160,0,0.229,0.39,25.17,52360,*,19.03,20.39,28.15,28.74,28.75,39570,42420,58560,59780,59790,,
11,DC,District of Columbia,43-5052,Postal Service Mail Carriers,detailed,1040,0,1.463,0.62,24.39,50740,*,16.07,18.49,28.77,28.78,28.78,33420,38450,59840,59850,59860,,
11,DC,District of Columbia,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,640,0,0.898,1.14,24.58,51120,*,15.81,19.47,27.53,28.16,28.16,32880,40500,57260,58560,58580,,
11,DC,District of Columbia,43-5061,"Production, Planning, and Expediting Clerks",detailed,1070,7.1,1.505,0.64,29.36,61070,2,19.67,22.36,27.88,34.3,42.78,40920,46520,57980,71340,88980,,
11,DC,District of Columbia,43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,400,6.8,0.56,0.12,22.61,47030,6.7,13.04,18.15,24.12,27.04,29.85,27130,37750,50180,56250,62080,,
11,DC,District of Columbia,43-5081,Stock Clerks and Order Fillers,detailed,3190,11.8,4.498,0.31,15.17,31560,1.7,11.68,12.03,13.56,17.17,22.18,24290,25020,28210,35700,46140,,
11,DC,District of Columbia,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,5300,3.9,7.489,1.79,34.05,70810,1.2,20.9,27.16,33.26,39.03,48.11,43470,56490,69180,81180,100070,,
11,DC,District of Columbia,43-6012,Legal Secretaries,detailed,4140,5.1,5.846,4.48,40.45,84140,1.7,27.3,34.29,41.51,46.86,50.24,56780,71320,86340,97460,104490,,
11,DC,District of Columbia,43-6013,Medical Secretaries,detailed,1600,6.9,2.256,0.56,22.32,46420,4.3,14.79,16.95,20.44,24.57,32.65,30770,35260,42510,51100,67910,,
11,DC,District of Columbia,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,14810,2.9,20.913,1.32,23.57,49030,1.7,14.98,18.33,22.76,28.1,33.79,31170,38120,47340,58450,70280,,
11,DC,District of Columbia,43-9011,Computer Operators,detailed,130,17.2,0.187,0.66,26.82,55790,3.2,20.79,24.49,27.7,29.58,31.34,43230,50940,57620,61520,65190,,
11,DC,District of Columbia,43-9021,Data Entry Keyers,detailed,370,13.4,0.519,0.41,20.45,42530,4.3,13.77,16.58,19.42,23.81,28.59,28650,34490,40400,49530,59470,,
11,DC,District of Columbia,43-9022,Word Processors and Typists,detailed,250,8.9,0.352,0.77,23.64,49170,5.6,13.46,18.71,22.79,28.09,33.52,28000,38910,47410,58430,69710,,
11,DC,District of Columbia,43-9031,Desktop Publishers,detailed,90,34.5,0.124,1.48,30.82,64110,9.7,17.32,24.18,28.86,36.88,48.66,36030,50300,60030,76710,101200,,
11,DC,District of Columbia,43-9041,Insurance Claims and Policy Processing Clerks,detailed,330,15.5,0.465,0.24,24.7,51370,2.8,17.1,19.74,23.41,27.56,32.55,35580,41050,48700,57330,67710,,
11,DC,District of Columbia,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,1300,37.2,1.839,3.06,21.3,44310,2,14.86,18.08,21.78,24.45,27.91,30920,37610,45300,50860,58040,,
11,DC,District of Columbia,43-9061,"Office Clerks, General",detailed,9580,5.4,13.531,0.65,20.97,43610,1.4,12.27,15.37,19.8,25.52,30.23,25530,31970,41180,53070,62880,,
11,DC,District of Columbia,43-9071,"Office Machine Operators, Except Computer",detailed,460,26.2,0.651,1.69,20.91,43500,4.2,13.35,15.37,19.86,25.31,29.91,27780,31960,41310,52650,62210,,
11,DC,District of Columbia,43-9081,Proofreaders and Copy Markers,detailed,90,27.5,0.129,1.61,25.93,53940,5.5,16.19,19.32,22.87,28.85,41.19,33680,40180,47560,60020,85680,,
11,DC,District of Columbia,43-9111,Statistical Assistants,detailed,330,39.3,0.463,6.53,25.19,52390,6.6,20.18,21.55,23.78,28.38,33.6,41970,44820,49460,59020,69880,,
11,DC,District of Columbia,43-9199,"Office and Administrative Support Workers, All Other",detailed,2510,1.9,3.539,2.41,23.45,48770,2.9,13.89,15.6,20.38,27.37,38.71,28880,32440,42380,56930,80520,,
11,DC,District of Columbia,45-0000,"Farming, Fishing, and Forestry Occupations",major,200,17.9,0.283,0.09,22.47,46730,4.9,11.67,15.38,20.38,29.96,34.26,24280,32000,42400,62320,71260,,
11,DC,District of Columbia,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,60,46.7,0.08,0.04,16.61,34540,3.4,11.61,11.74,16.18,17.97,21.86,24140,24420,33660,37370,45460,,
11,DC,District of Columbia,45-4011,Forest and Conservation Workers,detailed,50,39.6,0.073,1.46,21.67,45070,19.7,11.67,11.68,12.41,33.99,39.23,24280,24280,25820,70710,81610,,
11,DC,District of Columbia,47-0000,Construction and Extraction Occupations,major,13440,4,18.976,0.47,26.75,55640,1.8,15.3,18.3,25.22,32.16,42.7,31820,38060,52450,66890,88830,,
11,DC,District of Columbia,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,1100,8.2,1.555,0.4,37.93,78900,2.8,23.05,27.99,35.85,46.32,58.56,47950,58210,74570,96350,121800,,
11,DC,District of Columbia,47-2021,Brickmasons and Blockmasons,detailed,210,35.3,0.293,0.64,29.62,61610,3.4,23.86,26.44,29.58,33.26,37.38,49630,55000,61520,69180,77750,,
11,DC,District of Columbia,47-2022,Stonemasons,detailed,40,40.4,0.056,0.67,24.19,50320,20.1,11.69,12.33,22.45,34.48,39.12,24320,25640,46690,71720,81370,,
11,DC,District of Columbia,47-2031,Carpenters,detailed,1830,5,2.579,0.53,24.82,51630,1.7,17.48,20.68,24.4,28.7,32.86,36370,43020,50760,59700,68350,,
11,DC,District of Columbia,47-2044,Tile and Marble Setters,detailed,40,24.1,0.057,0.21,17.65,36720,9.7,12.96,14.68,16.87,18.65,26.75,26960,30530,35100,38780,55630,,
11,DC,District of Columbia,47-2051,Cement Masons and Concrete Finishers,detailed,470,9.5,0.662,0.53,24.48,50920,3.1,16.95,20.53,24.45,28.46,31.55,35250,42710,50850,59200,65630,,
11,DC,District of Columbia,47-2061,Construction Laborers,detailed,3720,6,5.248,0.78,20.24,42100,2.3,13.25,15.94,18.32,24.07,29.39,27550,33150,38110,50070,61120,,
11,DC,District of Columbia,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,130,7.8,0.178,0.51,25.24,52500,2.9,17.21,20.84,24.78,29.13,33.36,35790,43350,51530,60590,69390,,
