PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2032,"Career/Technical Education Teachers, Secondary School",NA,680.0,6.9,0.503,0.697,*,62700.0,0.8,*,*,*,*,*,44190.0,52810.0,63840.0,73160.0,82250.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2041,"Special Education Teachers, Preschool, Kindergarten, and Elementary School*",NA,1030.0,3.9,0.764,0.428,*,58830.0,1.2,*,*,*,*,*,42290.0,49420.0,58210.0,68860.0,77090.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2053,"Special Education Teachers, Middle School",NA,380.0,0.8,0.282,0.357,*,58520.0,0.8,*,*,*,*,*,42550.0,49180.0,57940.0,68700.0,75600.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2054,"Special Education Teachers, Secondary School",NA,620.0,4.9,0.458,0.412,*,60120.0,1.0,*,*,*,*,*,44440.0,51040.0,59290.0,69810.0,78570.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,NA,1640.0,10.6,1.215,2.254,21.36,44420.0,3.6,13.54,16.43,20.77,26.18,30.64,28160.0,34170.0,43190.0,54460.0,63730.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-3021,Self-Enrichment Education Teachers,NA,2240.0,16.2,1.664,1.314,21.88,45500.0,5.0,12.15,15.26,21.88,27.6,32.74,25270.0,31740.0,45500.0,57420.0,68110.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-3999,"Teachers and Instructors, All Other*",NA,6820.0,4.5,5.065,0.906,*,37400.0,2.1,*,*,*,*,*,27550.0,31750.0,36100.0,42430.0,47390.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-4011,Archivists,NA,80.0,36.6,0.057,1.44,26.28,54660.0,3.2,17.02,20.16,25.5,31.07,37.45,35410.0,41930.0,53040.0,64610.0,77890.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-4012,Curators,NA,100.0,15.3,0.073,0.88,28.87,60050.0,4.7,18.86,22.63,27.02,33.92,41.73,39220.0,47060.0,56210.0,70560.0,86810.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-4013,Museum Technicians and Conservators,NA,190.0,20.4,0.143,1.749,20.6,42850.0,2.9,12.79,16.6,19.59,22.14,26.77,26600.0,34520.0,40740.0,46060.0,55680.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-4021,Librarians,NA,1900.0,2.8,1.411,1.21,30.56,63570.0,1.1,20.27,25.43,31.4,35.78,40.57,42150.0,52900.0,65320.0,74420.0,84390.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-4031,Library Technicians,NA,700.0,10.4,0.521,0.606,19.55,40670.0,2.4,14.25,16.18,18.86,22.88,26.47,29630.0,33650.0,39220.0,47590.0,55050.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-9011,Audio-Visual and Multimedia Collections Specialists,NA,100.0,8.4,0.078,1.281,22.68,47170.0,2.7,16.43,19.67,22.09,25.09,30.41,34180.0,40910.0,45950.0,52180.0,63260.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-9021,Farm and Home Management Advisors,NA,**,**,**,**,18.46,38390.0,3.0,15.04,15.89,17.32,19.76,24.29,31290.0,33060.0,36020.0,41110.0,50510.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-9031,Instructional Coordinators,NA,1040.0,8.5,0.776,0.766,29.71,61790.0,1.7,20.23,24.23,29.45,34.63,40.69,42080.0,50390.0,61250.0,72030.0,84630.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-9041,Teacher Assistants,NA,9930.0,3.6,7.378,0.751,*,31640.0,2.5,*,*,*,*,*,22960.0,26830.0,31190.0,35750.0,40100.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-9099,"Education, Training, and Library Workers, All Other",NA,1950.0,3.6,1.448,1.844,23.75,49400.0,5.7,14.73,17.58,22.64,28.27,35.08,30630.0,36560.0,47090.0,58810.0,72980.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,25660.0,4.3,19.058,1.411,27.23,56640.0,3.6,12.57,17.22,24.55,34.2,45.42,26140.0,35820.0,51060.0,71130.0,94460.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1011,Art Directors,NA,640.0,14.3,0.474,2.028,44.66,92900.0,3.9,25.3,30.83,42.72,54.98,68.46,52620.0,64140.0,88850.0,114370.0,142390.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",NA,180.0,32.1,0.136,1.675,23.83,49560.0,5.4,14.39,19.6,23.35,28.14,33.1,29930.0,40770.0,48570.0,58540.0,68850.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1014,Multimedia Artists and Animators,NA,1930.0,31.2,1.437,6.876,30.1,62600.0,7.1,17.72,21.14,27.5,36.66,48.26,36860.0,43970.0,57200.0,76260.0,100380.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1019,"Artists and Related Workers, All Other",NA,100.0,39.2,0.073,1.227,20.7,43060.0,4.6,14.61,15.82,17.26,23.39,34.7,30390.0,32900.0,35900.0,48660.0,72180.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1021,Commercial and Industrial Designers,NA,550.0,15.2,0.406,1.8,29.08,60480.0,6.3,13.91,21.53,28.6,35.81,45.26,28930.0,44780.0,59490.0,74490.0,94140.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1022,Fashion Designers,NA,200.0,33.2,0.149,1.258,33.69,70080.0,6.9,14.78,20.69,30.42,42.59,56.77,30740.0,43030.0,63270.0,88590.0,118090.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1023,Floral Designers,NA,410.0,12.4,0.302,0.802,15.11,31420.0,4.5,11.8,12.88,14.28,16.83,19.85,24550.0,26790.0,29710.0,35000.0,41280.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1024,Graphic Designers,NA,2440.0,6.7,1.811,1.197,26.36,54840.0,1.5,16.85,19.77,25.25,32.03,39.0,35050.0,41130.0,52530.0,66620.0,81110.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1025,Interior Designers,NA,590.0,18.3,0.438,1.388,25.82,53710.0,4.1,16.91,19.75,23.7,31.78,37.43,35180.0,41090.0,49300.0,66100.0,77850.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1026,Merchandise Displayers and Window Trimmers,NA,1060.0,31.3,0.789,1.559,15.56,32370.0,4.5,9.44,12.42,15.44,18.4,21.59,19640.0,25840.0,32100.0,38270.0,44920.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1027,Set and Exhibit Designers,NA,120.0,20.6,0.086,1.347,26.13,54360.0,6.9,16.01,18.16,21.91,30.66,46.71,33300.0,37770.0,45560.0,63770.0,97160.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1029,"Designers, All Other",NA,160.0,25.1,0.118,1.752,23.5,48890.0,4.9,9.39,16.51,22.19,27.44,36.09,19520.0,34350.0,46150.0,57080.0,75070.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-2011,Actors,NA,450.0,26.2,0.331,0.768,17.64,*,7.4,9.04,12.02,15.58,20.91,27.47,*,*,*,*,*,NA,TRUE
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-2012,Producers and Directors,NA,920.0,12.2,0.686,1.044,33.62,69920.0,3.3,17.17,22.96,30.51,40.79,53.25,35710.0,47750.0,63450.0,84840.0,110760.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-2021,Athletes and Sports Competitors,NA,140.0,6.2,0.104,1.044,*,113630.0,19.6,*,*,*,*,*,22130.0,39300.0,74150.0,#,#,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-2022,Coaches and Scouts,NA,2930.0,12.3,2.174,1.499,*,34670.0,4.1,*,*,*,*,*,19230.0,23800.0,30690.0,41120.0,52690.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-2023,"Umpires, Referees, and Other Sports Officials",NA,190.0,31.0,0.141,1.175,*,23290.0,6.0,*,*,*,*,*,18470.0,19160.0,21970.0,24420.0,30660.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-2041,Music Directors and Composers,NA,60.0,27.5,0.044,0.271,38.89,80880.0,14.3,16.15,24.5,31.43,44.47,69.4,33600.0,50960.0,65370.0,92500.0,144360.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-2042,Musicians and Singers,NA,680.0,21.6,0.507,1.486,35.42,*,6.0,14.73,25.47,32.45,42.02,52.59,*,*,*,*,*,NA,TRUE
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",NA,160.0,20.8,0.115,0.622,21.11,*,8.1,9.5,15.16,21.71,27.27,31.22,*,*,*,*,*,NA,TRUE
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-3011,Radio and Television Announcers,NA,280.0,18.6,0.205,0.801,33.59,69860.0,14.2,10.46,13.68,21.53,42.64,65.01,21760.0,28460.0,44780.0,88690.0,135220.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-3012,Public Address System and Other Announcers,NA,**,**,**,**,21.66,45060.0,9.7,8.82,9.07,15.32,33.53,38.88,18340.0,18870.0,31870.0,69740.0,80870.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-3022,Reporters and Correspondents,NA,370.0,13.9,0.272,0.766,26.81,55770.0,8.6,11.68,14.06,22.28,35.58,49.57,24290.0,29250.0,46340.0,74010.0,103100.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-3031,Public Relations Specialists,NA,3280.0,9.2,2.434,1.371,28.93,60170.0,2.7,17.26,20.88,26.75,35.42,44.23,35900.0,43430.0,55630.0,73680.0,91990.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-3041,Editors,NA,1610.0,8.1,1.197,1.534,34.64,72060.0,9.1,16.3,21.93,31.38,45.01,56.61,33900.0,45620.0,65270.0,93630.0,117750.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-3042,Technical Writers,NA,1220.0,4.2,0.903,2.609,39.91,83000.0,4.9,26.47,32.26,40.38,48.63,54.32,55050.0,67110.0,83990.0,101160.0,112980.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-3043,Writers and Authors,NA,860.0,14.7,0.641,1.988,34.27,71280.0,6.5,20.27,24.01,32.37,42.39,53.04,42150.0,49940.0,67320.0,88170.0,110320.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-3091,Interpreters and Translators,NA,600.0,20.7,0.446,1.283,23.69,49270.0,6.0,16.52,18.91,22.17,27.49,34.34,34360.0,39330.0,46120.0,57180.0,71430.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-3099,"Media and Communication Workers, All Other",NA,830.0,15.2,0.616,3.298,21.87,45490.0,6.7,11.28,14.02,23.24,27.45,33.23,23470.0,29160.0,48350.0,57100.0,69110.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-4011,Audio and Video Equipment Technicians,NA,490.0,22.0,0.364,0.974,21.75,45240.0,2.2,13.3,15.68,20.7,27.44,30.77,27660.0,32600.0,43060.0,57080.0,64010.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-4012,Broadcast Technicians,NA,260.0,24.9,0.191,0.795,18.88,39270.0,7.4,10.05,11.61,17.33,24.37,32.0,20900.0,24160.0,36050.0,50690.0,66560.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-4014,Sound Engineering Technicians,NA,270.0,20.1,0.197,1.6,24.4,50750.0,6.9,12.59,14.63,23.83,29.48,40.81,26180.0,30430.0,49570.0,61320.0,84880.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-4021,Photographers,NA,700.0,14.4,0.523,1.219,22.79,47410.0,8.8,10.13,14.58,22.37,31.09,35.01,21080.0,30340.0,46540.0,64660.0,72810.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-4031,"Camera Operators, Television, Video, and Motion Picture",NA,210.0,22.4,0.159,1.206,26.74,55610.0,5.0,15.77,21.22,29.36,33.07,35.54,32810.0,44130.0,61070.0,68780.0,73920.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-4032,Film and Video Editors,NA,260.0,23.9,0.191,1.218,29.15,60630.0,6.1,16.6,23.26,26.44,30.54,50.73,34530.0,48390.0,55000.0,63520.0,105520.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-4099,"Media and Communication Equipment Workers, All Other",NA,190.0,24.9,0.141,1.066,24.68,51340.0,12.9,10.52,12.79,17.84,37.66,45.89,21890.0,26600.0,37110.0,78320.0,95450.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-0000,Healthcare Practitioners and Technical Occupations,major,61920.0,3.6,45.994,0.796,38.45,79980.0,2.1,17.95,24.77,34.38,44.41,57.51,37330.0,51510.0,71510.0,92360.0,119620.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1011,Chiropractors,NA,220.0,22.1,0.161,0.779,*,*,*,*,*,*,*,*,*,*,*,*,*,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1021,"Dentists, General",NA,500.0,28.1,0.37,0.536,97.32,202430.0,12.2,62.07,74.14,#,#,#,129110.0,154210.0,#,#,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1031,Dietitians and Nutritionists,NA,400.0,7.4,0.299,0.71,29.11,60540.0,1.8,22.44,25.46,29.01,33.28,37.05,46670.0,52960.0,60340.0,69210.0,77050.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1041,Optometrists,NA,220.0,24.9,0.162,0.778,53.86,112030.0,6.8,43.1,48.27,52.94,57.27,74.47,89650.0,100390.0,110110.0,119130.0,154890.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1051,Pharmacists,NA,2600.0,6.5,1.932,0.916,50.79,105650.0,1.4,40.02,47.83,52.72,57.26,63.47,83230.0,99490.0,109660.0,119090.0,132020.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1061,Anesthesiologists,NA,270.0,42.7,0.202,0.737,115.24,239700.0,16.0,69.83,#,#,#,#,145250.0,#,#,#,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1062,Family and General Practitioners,NA,450.0,14.5,0.336,0.437,64.41,133980.0,9.5,23.37,41.18,66.42,#,#,48610.0,85650.0,138160.0,#,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1063,"Internists, General",NA,350.0,21.4,0.26,0.66,87.41,181810.0,14.3,49.33,63.37,#,#,#,102600.0,131800.0,#,#,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1064,Obstetricians and Gynecologists,NA,150.0,30.7,0.108,0.689,94.91,197420.0,19.7,32.19,40.09,#,#,#,66960.0,83390.0,#,#,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1065,"Pediatricians, General",NA,560.0,24.5,0.418,1.765,83.51,173700.0,9.1,55.84,63.74,76.37,#,#,116160.0,132580.0,158850.0,#,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1066,Psychiatrists,NA,210.0,33.3,0.158,0.885,91.05,189390.0,17.6,35.49,74.31,#,#,#,73830.0,154570.0,#,#,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1067,Surgeons,NA,540.0,28.5,0.402,1.182,111.71,232360.0,10.9,31.58,#,#,#,#,65680.0,#,#,#,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1069,"Physicians and Surgeons, All Other",NA,2470.0,13.2,1.835,0.794,88.58,184260.0,7.1,26.52,58.32,#,#,#,55170.0,121310.0,#,#,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1071,Physician Assistants,NA,870.0,21.5,0.647,1.01,48.24,100340.0,3.2,36.97,41.48,47.98,55.48,64.36,76890.0,86270.0,99800.0,115390.0,133880.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1081,Podiatrists,NA,80.0,34.3,0.06,0.819,75.27,156550.0,7.4,23.98,68.37,76.65,#,#,49880.0,142210.0,159430.0,#,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1111,Registered Nurses*,NA,22920.0,7.2,17.025,0.815,37.15,77270.0,1.1,25.76,30.51,37.33,43.53,49.45,53590.0,63450.0,77650.0,90550.0,102850.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1122,Occupational Therapists,NA,760.0,10.6,0.565,0.716,34.24,71210.0,1.6,25.74,29.49,34.47,39.82,43.78,53540.0,61340.0,71700.0,82820.0,91060.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1123,Physical Therapists,NA,1910.0,7.8,1.418,1.0,37.37,77740.0,3.2,28.39,31.77,36.24,42.8,49.49,59050.0,66090.0,75370.0,89020.0,102940.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1124,Radiation Therapists,NA,150.0,7.6,0.112,0.858,46.51,96740.0,2.9,32.65,39.48,45.66,54.84,63.75,67900.0,82130.0,94970.0,114060.0,132600.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1125,Recreational Therapists,NA,80.0,24.8,0.056,0.342,28.22,58710.0,3.6,20.15,25.0,29.65,32.73,35.07,41920.0,52000.0,61660.0,68090.0,72940.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1126,Respiratory Therapists,NA,680.0,9.2,0.505,0.587,31.17,64830.0,1.5,23.13,26.74,31.61,35.49,39.34,48110.0,55620.0,65750.0,73820.0,81830.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1127,Speech-Language Pathologists,NA,1060.0,19.7,0.784,0.886,35.18,73170.0,4.0,25.19,28.88,34.98,41.1,47.29,52390.0,60070.0,72760.0,85480.0,98370.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1128,"Therapists, All Other*",NA,170.0,30.7,0.129,1.014,27.02,56210.0,9.2,14.89,20.75,26.06,30.72,42.96,30960.0,43150.0,54200.0,63910.0,89350.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1131,Veterinarians,NA,530.0,36.6,0.396,0.924,37.09,77150.0,4.0,23.82,26.72,36.9,43.99,52.51,49550.0,55570.0,76750.0,91500.0,109230.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1181,Audiologists,NA,90.0,27.9,0.068,0.672,34.65,72080.0,3.3,24.06,28.13,33.84,42.58,47.82,50030.0,58510.0,70390.0,88560.0,99470.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1199,"Health Diagnosing and Treating Practitioners, All Other",NA,280.0,11.3,0.21,0.85,32.6,67800.0,5.1,17.54,24.35,31.49,40.71,45.89,36480.0,50640.0,65490.0,84680.0,95450.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2011,Medical and Clinical Laboratory Technologists,NA,1690.0,8.6,1.254,0.969,30.21,62840.0,1.1,22.9,26.19,30.39,34.45,38.3,47640.0,54480.0,63220.0,71660.0,79660.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2012,Medical and Clinical Laboratory Technicians,NA,1230.0,11.9,0.916,0.744,20.27,42160.0,2.4,14.52,16.37,19.29,23.21,28.05,30190.0,34050.0,40120.0,48270.0,58350.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2021,Dental Hygienists,NA,2400.0,13.0,1.784,1.277,44.06,91650.0,2.8,36.73,39.35,43.35,49.28,55.47,76400.0,81850.0,90160.0,102490.0,115380.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2031,Cardiovascular Technologists and Technicians,NA,290.0,15.4,0.213,0.556,31.74,66020.0,2.3,17.31,22.83,34.05,40.23,43.84,36010.0,47480.0,70820.0,83680.0,91190.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2032,Diagnostic Medical Sonographers,NA,500.0,12.5,0.368,0.882,38.64,80360.0,1.0,30.78,34.54,39.1,43.36,46.65,64030.0,71830.0,81340.0,90180.0,97030.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2033,Nuclear Medicine Technologists,NA,160.0,13.1,0.121,0.712,39.71,82590.0,2.0,31.25,35.21,40.25,44.87,50.1,64990.0,73230.0,83720.0,93340.0,104210.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2037,Radiologic Technologists and Technicians*,NA,1780.0,7.8,1.321,0.775,32.7,68030.0,1.4,23.58,27.44,32.67,38.04,43.2,49050.0,57070.0,67960.0,79120.0,89850.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2041,Emergency Medical Technicians and Paramedics,NA,1480.0,45.1,1.102,0.632,21.23,44160.0,11.2,9.7,11.6,16.28,30.94,40.87,20170.0,24130.0,33870.0,64350.0,85010.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2051,Dietetic Technicians,NA,240.0,36.3,0.176,0.936,15.19,31600.0,6.4,9.66,11.5,14.57,17.94,22.58,20100.0,23910.0,30310.0,37320.0,46960.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2052,Pharmacy Technicians,NA,2960.0,6.1,2.201,0.839,18.5,38480.0,1.2,15.16,16.41,18.17,20.55,22.65,31540.0,34130.0,37790.0,42750.0,47120.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2053,Psychiatric Technicians,NA,**,**,**,**,22.01,45780.0,4.7,14.64,16.16,21.42,27.71,32.52,30460.0,33610.0,44550.0,57650.0,67640.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2054,Respiratory Therapy Technicians,NA,80.0,42.9,0.062,0.581,28.45,59180.0,3.1,23.15,26.52,29.1,31.45,34.39,48150.0,55160.0,60530.0,65420.0,71520.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2055,Surgical Technologists,NA,830.0,15.5,0.613,0.844,23.8,49490.0,1.4,18.11,20.22,24.0,27.46,29.82,37660.0,42060.0,49920.0,57120.0,62020.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2056,Veterinary Technologists and Technicians,NA,990.0,27.0,0.737,1.173,15.01,31210.0,4.5,11.08,12.47,14.54,17.0,19.82,23040.0,25940.0,30240.0,35360.0,41230.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2061,Licensed Practical and Licensed Vocational Nurses,NA,3060.0,10.4,2.273,0.396,23.01,47850.0,1.4,18.66,20.49,22.93,25.96,28.57,38800.0,42620.0,47690.0,54000.0,59430.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2071,Medical Records and Health Information Technicians,NA,2220.0,6.3,1.65,1.191,19.71,41000.0,2.3,12.37,15.17,18.27,23.67,29.25,25730.0,31550.0,38000.0,49230.0,60840.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2081,"Opticians, Dispensing",NA,520.0,33.8,0.39,0.797,23.14,48130.0,15.0,14.7,17.37,20.91,25.64,28.92,30570.0,36130.0,43500.0,53330.0,60150.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2091,Orthotists and Prosthetists,NA,60.0,36.0,0.047,1.006,35.06,72910.0,3.5,20.46,26.09,37.57,43.48,48.55,42560.0,54260.0,78150.0,90440.0,100990.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2799,"Health Technologists and Technicians, All Other*",NA,1490.0,16.8,1.107,1.601,23.25,48350.0,3.2,15.07,17.03,21.97,28.23,34.4,31340.0,35430.0,45700.0,58710.0,71560.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-9011,Occupational Health and Safety Specialists,NA,720.0,12.8,0.537,1.248,35.3,73430.0,2.1,25.17,28.64,34.43,41.2,47.96,52360.0,59580.0,71620.0,85710.0,99760.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-9012,Occupational Health and Safety Technicians,NA,80.0,13.1,0.06,0.76,25.2,52410.0,3.1,16.73,20.17,24.02,29.77,35.75,34800.0,41950.0,49970.0,61930.0,74350.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-9091,Athletic Trainers,NA,160.0,28.6,0.122,0.952,*,42810.0,4.3,*,*,*,*,*,31890.0,34940.0,40860.0,49560.0,57500.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-9799,"Healthcare Practitioners and Technical Workers, All Other*",NA,280.0,4.7,0.211,0.481,29.75,61880.0,3.5,19.18,21.22,26.3,37.03,48.96,39890.0,44140.0,54710.0,77030.0,101840.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",31-0000,Healthcare Support Occupations,major,31710.0,4.6,23.554,0.755,15.97,33220.0,1.7,10.38,12.05,15.11,18.69,22.68,21590.0,25070.0,31420.0,38870.0,47180.0,NA,NA
