PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR,OCC_GROUP,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,O_GROUP,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-2092,Team Assemblers,NA,5950,6.7,3.984,0.48,16.25,33800,1.9,10.73,12.66,15.06,18.63,23.67,22320,26330,31320,38740,49230,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-2099,"Assemblers and Fabricators, All Other",NA,2960,12.4,1.98,1.12,15.14,31500,3.7,10.11,11.23,13.8,17.21,24.26,21030,23360,28700,35790,50470,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3011,Bakers,NA,3200,12.6,2.141,1.66,13.42,27920,3,9.41,9.68,12.21,16.1,20.39,19570,20130,25390,33480,42420,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3021,Butchers and Meat Cutters,NA,1170,19.2,0.786,0.77,16.84,35020,4.1,9.57,11.06,16.86,21.93,24.77,19920,23010,35070,45620,51530,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",NA,1850,18.1,1.239,1.11,12.53,26070,2.8,9.5,10.09,11.29,14.18,18.22,19760,20980,23490,29490,37900,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3023,Slaughterers and Meat Packers,NA,220,23.7,0.144,0.23,12.39,25770,6.9,9.89,10.52,11.57,13.52,15.47,20580,21880,24060,28120,32170,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",NA,190,33.3,0.125,0.89,17.04,35450,3.7,12.34,13.67,16.17,18.74,22.23,25660,28440,33620,38990,46250,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3092,Food Batchmakers,NA,1340,15.3,0.9,1.01,14.6,30360,4.5,9.42,10.35,13.07,17.92,22.46,19600,21530,27180,37280,46720,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3093,Food Cooking Machine Operators and Tenders,NA,120,36.5,0.082,0.3,14.44,30030,2.3,10.35,12.29,14.14,16.71,18.58,21520,25570,29400,34760,38650,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-3099,"Food Processing Workers, All Other",NA,**,**,**,**,13.86,28820,3.4,9.79,10.7,12.63,16.6,20.82,20370,22260,26270,34530,43300,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",NA,1240,7.5,0.832,0.76,26.66,55440,8.3,12.42,16.92,24.14,37.75,44.83,25840,35200,50210,78520,93250,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",NA,300,6.8,0.204,1.1,41.99,87330,5,23.53,34.14,43.59,51.13,58.53,48940,71000,90680,106340,121740,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",NA,570,20.6,0.384,0.71,20.77,43210,5.4,12.88,16.05,20.08,23.38,32.44,26780,33390,41760,48630,67470,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",NA,160,20.8,0.108,0.44,20.94,43560,11.3,12.2,15.74,18.08,22.37,40.86,25380,32740,37600,46520,84990,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",NA,1280,12.1,0.856,0.61,19.78,41140,6.8,12.38,14.63,17.56,22.02,34.05,25740,30430,36520,45810,70830,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",NA,110,27.9,0.072,0.55,16.78,34900,5.9,11.75,12.91,14.7,18.34,27.65,24450,26860,30580,38140,57510,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",NA,710,15.8,0.475,0.92,17.65,36710,4.1,11.53,13.8,16.57,18.99,26.52,23980,28700,34460,39500,55160,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",NA,390,16.3,0.262,0.83,17.84,37120,4.4,11.23,13.44,17.22,21.56,25.42,23350,27960,35810,44850,52860,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",NA,340,20.5,0.228,1.39,22.25,46280,5.5,13.42,15.82,20.58,28.09,35.17,27910,32900,42810,58420,73150,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4041,Machinists,NA,4920,5.7,3.297,1.13,24.05,50020,3.9,14.32,17.5,22.16,28.77,39.62,29780,36400,46100,59840,82420,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4061,"Model Makers, Metal and Plastic",NA,90,24.8,0.06,1.33,33.41,69480,14.1,16.67,22.15,39.28,44.44,47.53,34670,46080,81710,92430,98860,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4071,Foundry Mold and Coremakers,NA,120,23.2,0.077,0.88,14.44,30030,6.8,10.26,11.4,13.76,16.92,20.13,21340,23700,28620,35190,41860,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",NA,920,25.2,0.618,0.65,14.97,31140,3.2,10.5,12.17,13.88,16.98,21.47,21840,25310,28880,35320,44660,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",NA,710,17.5,0.473,0.65,18.67,38840,5.4,12.36,14.2,17.02,21.26,29.54,25700,29530,35410,44230,61430,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4121,"Welders, Cutters, Solderers, and Brazers",NA,2320,8.7,1.554,0.57,23.43,48730,1.9,16.2,19.14,22.2,26.7,31.71,33700,39820,46170,55530,65950,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",NA,180,27.2,0.122,0.3,18.79,39090,8.7,10.77,12.93,16.81,23.57,29.51,22410,26900,34960,49020,61380,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",NA,**,**,**,**,22.07,45910,13,11.07,13.33,18.05,31.88,39.54,23020,27730,37540,66310,82250,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4192,"Layout Workers, Metal and Plastic",NA,180,35.2,0.119,1.23,29.61,61590,6.7,18.02,24.52,27.96,36.7,44.72,37480,51000,58150,76340,93020,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",NA,200,15,0.132,0.5,18,37440,3.9,11.66,13.74,17.25,21.88,26.49,24250,28580,35890,45500,55110,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4194,"Tool Grinders, Filers, and Sharpeners",NA,140,14,0.091,1.13,34.18,71100,6,20.08,22.47,39.8,44.63,47.57,41760,46740,82780,92830,98940,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4199,"Metal Workers and Plastic Workers, All Other",NA,180,32.7,0.121,0.74,17.26,35900,8.5,9.6,11.1,14.97,20.58,29.14,19960,23100,31140,42810,60610,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-5111,Prepress Technicians and Workers,NA,420,21.9,0.284,1.06,19.56,40680,8.9,10.3,13.67,19.65,24.47,29.4,21410,28430,40870,50900,61150,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-5112,Printing Press Operators,NA,1450,10.6,0.974,0.79,20.74,43140,2.2,15.05,16.76,20.08,24.65,28.49,31310,34860,41760,51260,59250,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-5113,Print Binding and Finishing Workers,NA,370,26.9,0.246,0.65,15.94,33150,6.5,10.51,12.14,14.41,18.81,23.81,21860,25250,29970,39120,49530,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6011,Laundry and Dry-Cleaning Workers,NA,1390,10.3,0.932,0.63,13.13,27310,3.5,9.56,10.6,12.73,15.17,17.64,19880,22040,26470,31560,36700,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6021,"Pressers, Textile, Garment, and Related Materials",NA,590,22.4,0.394,1.06,14.24,29620,5.7,10.34,11.82,14.56,16.83,18.1,21500,24580,30280,35000,37650,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6031,Sewing Machine Operators,NA,2420,35.3,1.622,1.54,14.18,29490,2.4,10.03,11.08,13.58,16.73,18.62,20860,23050,28250,34800,38730,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6041,Shoe and Leather Workers and Repairers,NA,**,**,**,**,13.81,28720,4,12.24,12.78,13.67,14.56,15.62,25460,26570,28420,30280,32480,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6052,"Tailors, Dressmakers, and Custom Sewers",NA,**,**,**,**,14.27,29680,5.6,11.29,12.54,13.99,16.19,17.98,23480,26080,29090,33680,37400,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",NA,30,11.7,0.021,0.2,13.39,27860,2.5,9.86,10.52,11.62,16.31,18.79,20510,21890,24170,33930,39090,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",NA,**,**,**,**,13.63,28350,3.3,10.24,11.23,13.02,15.66,18.27,21300,23360,27090,32580,38000,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-6093,Upholsterers,NA,270,32.2,0.182,0.83,20.15,41920,10,10.56,12.04,18.12,25.52,33.4,21960,25040,37690,53090,69460,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-7011,Cabinetmakers and Bench Carpenters,NA,610,12.1,0.408,0.62,19.46,40470,9.6,11.79,13.99,18.79,25.41,28.34,24520,29100,39080,52860,58940,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-7021,Furniture Finishers,NA,200,27.5,0.137,1.21,18.79,39090,6.7,11.35,14.29,18.41,23.4,27.25,23600,29720,38290,48660,56680,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",NA,220,33.7,0.146,0.43,18.09,37640,5.3,11.83,15.35,18.38,21.33,23.02,24600,31930,38220,44360,47880,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",NA,**,**,**,**,16.91,35170,3.7,10.7,13.33,17.11,20.71,22.84,22250,27730,35600,43080,47500,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-7099,"Woodworkers, All Other",NA,70,46.6,0.045,0.87,17.08,35530,3.3,12.86,14.52,16.38,18.38,24.11,26750,30210,34070,38240,50140,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-8012,Power Distributors and Dispatchers,NA,110,1.2,0.076,0.91,48.31,100480,4.7,38.28,41.32,50.51,55.57,58.83,79620,85950,105060,115580,122370,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-8013,Power Plant Operators,NA,120,46.2,0.078,0.26,41.72,86770,4.8,34.6,40.1,43.14,46.18,48.13,71960,83410,89730,96060,100110,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-8021,Stationary Engineers and Boiler Operators,NA,160,22.1,0.109,0.39,30.35,63140,3.5,19.56,24.6,31.5,36.15,41.28,40690,51170,65520,75190,85860,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-8031,Water and Wastewater Treatment Plant and System Operators,NA,530,7.1,0.358,0.43,34,70710,2,25.1,30.15,34.19,38.67,43.97,52200,62720,71110,80430,91450,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-8092,Gas Plant Operators,NA,110,14.9,0.075,0.62,34.04,70800,4.1,30.26,31.6,33.73,35.87,39.49,62950,65720,70160,74610,82140,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-8099,"Plant and System Operators, All Other",NA,**,**,**,**,29.09,60510,3.8,24.52,26.5,28.95,31.91,34.8,51010,55120,60210,66370,72390,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9011,Chemical Equipment Operators and Tenders,NA,**,**,**,**,25.39,52810,8.2,15.21,19.87,23.57,27.99,42.49,31640,41330,49030,58230,88380,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",NA,320,25.5,0.212,0.66,16.25,33800,4.3,11.46,12.96,15.11,18.02,23.86,23850,26950,31420,37480,49630,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",NA,190,14.4,0.13,0.59,15.25,31730,4.6,11.02,12.65,14.61,17.71,20.89,22920,26320,30380,36830,43450,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9022,"Grinding and Polishing Workers, Hand",NA,550,16.2,0.367,1.69,15.49,32220,4.1,10.23,11.38,14.31,17.85,23.09,21280,23680,29760,37130,48040,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",NA,540,10.7,0.364,0.4,17.19,35760,5.6,9.59,12.34,14.82,20.02,29.86,19950,25660,30830,41650,62110,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9031,"Cutters and Trimmers, Hand",NA,**,**,**,**,15.27,31760,3.6,10.85,12.8,15.02,17.46,19.72,22570,26620,31230,36310,41010,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",NA,740,17.7,0.493,1.06,18.13,37700,5.6,12.34,13.98,17.56,21.96,25.89,25670,29080,36520,45670,53850,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",NA,**,**,**,**,14.43,30020,2.2,10.5,11.9,14.05,16.78,18.66,21850,24750,29220,34900,38820,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",NA,190,31.2,0.128,0.84,16.79,34920,7.6,10.44,12.01,15.58,20.62,25.22,21720,24990,32400,42880,52460,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",NA,7350,4.3,4.926,1.36,27.84,57900,5.2,14.82,19.04,26.13,37.91,44.03,30840,39600,54350,78850,91590,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9071,Jewelers and Precious Stone and Metal Workers,NA,170,20.2,0.116,0.68,22.15,46070,5.9,15.08,17.45,22.28,26.89,29.31,31370,36300,46330,55920,60970,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9081,Dental Laboratory Technicians,NA,500,16.9,0.335,1.28,21.42,44550,3,15.53,19.15,21.41,23.76,28.03,32290,39830,44530,49430,58290,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9082,Medical Appliance Technicians,NA,**,**,**,**,17.19,35750,18.3,12.38,13.04,14.15,18.05,29.41,25750,27130,29430,37540,61180,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9083,Ophthalmic Laboratory Technicians,NA,540,7.6,0.365,1.79,16.98,35320,3.3,12.25,13.37,16.24,20.96,22.57,25480,27800,33780,43600,46950,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9111,Packaging and Filling Machine Operators and Tenders,NA,1800,12,1.206,0.43,14.52,30210,2.5,9.74,11.15,13.4,16.82,21.56,20260,23180,27860,34990,44850,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",NA,860,12.6,0.578,0.86,16.69,34710,2.7,12.25,13.57,16.21,19.52,22.58,25480,28230,33720,40610,46960,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9122,"Painters, Transportation Equipment",NA,1430,7.3,0.958,2.59,27.45,57090,3.9,15.58,19.16,25.2,36.48,44.25,32400,39860,52420,75880,92030,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9123,"Painting, Coating, and Decorating Workers",NA,130,48.7,0.088,0.73,23.95,49810,14,11.58,17.93,21.67,32.04,39.43,24080,37290,45080,66640,82020,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9141,Semiconductor Processors,NA,60,22.1,0.04,0.23,16.14,33570,11,12.26,12.98,14.19,17.74,25.14,25500,27000,29510,36890,52290,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9151,Photographic Process Workers and Processing Machine Operators,NA,440,42.1,0.292,1.37,16.3,33890,15.4,9.49,9.67,13.54,22.22,27.54,19730,20100,28150,46220,57290,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",NA,240,16.1,0.16,1.24,16.21,33710,7.5,10.32,12.07,14.07,18.26,25.1,21470,25100,29260,37970,52220,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9194,Etchers and Engravers,NA,**,**,**,**,22.52,46840,4.8,13.51,17.13,22.21,26.88,29.99,28110,35640,46210,55920,62380,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",NA,270,42.7,0.18,0.7,18.47,38420,7.4,12.43,13.74,17.55,23.09,27.05,25860,28590,36510,48040,56270,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9196,"Paper Goods Machine Setters, Operators, and Tenders",NA,510,29,0.339,0.5,18.26,37990,5.1,12.91,14.6,17.44,21.33,25.6,26850,30370,36270,44360,53250,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9198,Helpers--Production Workers,NA,2060,12.4,1.379,0.44,13.15,27340,4.1,9.43,9.64,11.81,15.35,18.26,19610,20040,24570,31930,37980,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-9199,"Production Workers, All Other",NA,1740,17.5,1.164,0.72,13.72,28530,3,9.4,9.98,11.22,14.69,22.45,19550,20760,23340,30550,46690,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",53-0000,Transportation and Material Moving Occupations,NA,95280,4.7,63.831,0.93,19.55,40650,2.2,9.93,12.18,16.63,23.22,33.66,20660,25330,34590,48290,70010,NA,NA,2014,major,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",53-1011,Aircraft Cargo Handling Supervisors,NA,160,35.3,0.11,2.59,19.01,39540,6.5,15.57,16.5,18.03,20.94,24.3,32390,34310,37500,43550,50540,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",53-1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",NA,1570,7.1,1.051,0.83,27.47,57130,2.5,15.81,19.16,26.38,33.88,41.27,32890,39850,54880,70460,85830,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",53-1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,NA,2390,8,1.604,1.1,33.5,69690,2.9,18.43,23.29,32.2,40.87,52.93,38330,48440,66980,85010,110100,NA,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",53-2011,"Airline Pilots, Copilots, and Flight Engineers",NA,1910,46.2,1.281,2.29,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",53-2012,Commercial Pilots,NA,540,13,0.363,1.29,*,101010,5.9,*,*,*,*,*,53630,64550,98680,127010,155110,TRUE,NA,2014,detailed,NA,NA,NA,NA,NA,NA,NA,NA,NA
